vocabulary size: 474
n tunes: 3689
n train tunes: 3505.0
n validation tunes: 184.0
39778/43812 (epoch 90.791) train_loss=58.95118713 time/batch=0.04s
39779/43812 (epoch 90.794) train_loss=93.61685944 time/batch=0.04s
39780/43812 (epoch 90.796) train_loss=89.27232361 time/batch=0.05s
39781/43812 (epoch 90.798) train_loss=151.38665771 time/batch=0.07s
39782/43812 (epoch 90.801) train_loss=146.52450562 time/batch=0.07s
39783/43812 (epoch 90.803) train_loss=88.17432404 time/batch=0.05s
39784/43812 (epoch 90.805) train_loss=99.88339996 time/batch=0.05s
39785/43812 (epoch 90.807) train_loss=110.24729919 time/batch=0.06s
39786/43812 (epoch 90.810) train_loss=122.00112915 time/batch=0.05s
39787/43812 (epoch 90.812) train_loss=151.82316589 time/batch=0.07s
39788/43812 (epoch 90.814) train_loss=136.23840332 time/batch=0.07s
39789/43812 (epoch 90.817) train_loss=135.27171326 time/batch=0.07s
39790/43812 (epoch 90.819) train_loss=108.60815430 time/batch=0.07s
39791/43812 (epoch 90.821) train_loss=93.69028473 time/batch=0.04s
39792/43812 (epoch 90.823) train_loss=76.42877197 time/batch=0.04s
39793/43812 (epoch 90.826) train_loss=147.72927856 time/batch=0.08s
39794/43812 (epoch 90.828) train_loss=68.21318817 time/batch=0.04s
39795/43812 (epoch 90.830) train_loss=115.59870911 time/batch=0.06s
39796/43812 (epoch 90.833) train_loss=127.64099121 time/batch=0.07s
39797/43812 (epoch 90.835) train_loss=132.46095276 time/batch=0.06s
39798/43812 (epoch 90.837) train_loss=142.74066162 time/batch=0.06s
39799/43812 (epoch 90.839) train_loss=88.36422729 time/batch=0.05s
Validating
    loss:	235.628241

39800/43812 (epoch 90.842) train_loss=149.50784302 time/batch=0.58s
39801/43812 (epoch 90.844) train_loss=53.90613556 time/batch=0.03s
39802/43812 (epoch 90.846) train_loss=86.34349823 time/batch=0.05s
39803/43812 (epoch 90.849) train_loss=136.41899109 time/batch=0.07s
39804/43812 (epoch 90.851) train_loss=106.60755920 time/batch=0.06s
39805/43812 (epoch 90.853) train_loss=153.91125488 time/batch=0.06s
39806/43812 (epoch 90.855) train_loss=104.07087708 time/batch=0.06s
39807/43812 (epoch 90.858) train_loss=102.05708313 time/batch=0.05s
39808/43812 (epoch 90.860) train_loss=85.18930054 time/batch=0.04s
39809/43812 (epoch 90.862) train_loss=76.40879822 time/batch=0.04s
39810/43812 (epoch 90.864) train_loss=107.86599731 time/batch=0.06s
39811/43812 (epoch 90.867) train_loss=84.69966125 time/batch=0.05s
39812/43812 (epoch 90.869) train_loss=171.28048706 time/batch=0.07s
39813/43812 (epoch 90.871) train_loss=157.57772827 time/batch=0.07s
39814/43812 (epoch 90.874) train_loss=87.56101990 time/batch=0.05s
39815/43812 (epoch 90.876) train_loss=89.95118713 time/batch=0.04s
39816/43812 (epoch 90.878) train_loss=67.90328979 time/batch=0.04s
39817/43812 (epoch 90.880) train_loss=104.91531372 time/batch=0.06s
39818/43812 (epoch 90.883) train_loss=117.43510437 time/batch=0.06s
39819/43812 (epoch 90.885) train_loss=120.85837555 time/batch=0.06s
39820/43812 (epoch 90.887) train_loss=105.27165985 time/batch=0.06s
39821/43812 (epoch 90.890) train_loss=126.09375763 time/batch=0.06s
39822/43812 (epoch 90.892) train_loss=104.77455902 time/batch=0.06s
39823/43812 (epoch 90.894) train_loss=125.73518372 time/batch=0.06s
39824/43812 (epoch 90.896) train_loss=133.06707764 time/batch=0.06s
39825/43812 (epoch 90.899) train_loss=139.12469482 time/batch=0.07s
39826/43812 (epoch 90.901) train_loss=76.65470886 time/batch=0.05s
39827/43812 (epoch 90.903) train_loss=92.61660004 time/batch=0.04s
39828/43812 (epoch 90.906) train_loss=85.72549438 time/batch=0.05s
39829/43812 (epoch 90.908) train_loss=74.70539856 time/batch=0.05s
39830/43812 (epoch 90.910) train_loss=85.42534637 time/batch=0.04s
39831/43812 (epoch 90.912) train_loss=150.39913940 time/batch=0.07s
39832/43812 (epoch 90.915) train_loss=64.40992737 time/batch=0.04s
39833/43812 (epoch 90.917) train_loss=84.00544739 time/batch=0.04s
39834/43812 (epoch 90.919) train_loss=103.89361572 time/batch=0.06s
39835/43812 (epoch 90.922) train_loss=83.96104431 time/batch=0.04s
39836/43812 (epoch 90.924) train_loss=102.29226685 time/batch=0.05s
39837/43812 (epoch 90.926) train_loss=97.33570862 time/batch=0.05s
39838/43812 (epoch 90.928) train_loss=93.81862640 time/batch=0.05s
39839/43812 (epoch 90.931) train_loss=80.88909149 time/batch=0.05s
39840/43812 (epoch 90.933) train_loss=146.82865906 time/batch=0.07s
39841/43812 (epoch 90.935) train_loss=71.66363525 time/batch=0.05s
39842/43812 (epoch 90.938) train_loss=103.80618286 time/batch=0.05s
39843/43812 (epoch 90.940) train_loss=104.24498749 time/batch=0.05s
39844/43812 (epoch 90.942) train_loss=97.62563324 time/batch=0.05s
39845/43812 (epoch 90.944) train_loss=126.61764526 time/batch=0.07s
39846/43812 (epoch 90.947) train_loss=144.04769897 time/batch=0.06s
39847/43812 (epoch 90.949) train_loss=153.92572021 time/batch=0.07s
39848/43812 (epoch 90.951) train_loss=94.48474121 time/batch=0.06s
39849/43812 (epoch 90.953) train_loss=113.17732239 time/batch=0.05s
39850/43812 (epoch 90.956) train_loss=124.27937317 time/batch=0.06s
39851/43812 (epoch 90.958) train_loss=122.63595581 time/batch=0.08s
39852/43812 (epoch 90.960) train_loss=86.32890320 time/batch=0.06s
39853/43812 (epoch 90.963) train_loss=110.81760406 time/batch=0.05s
39854/43812 (epoch 90.965) train_loss=95.43561554 time/batch=0.05s
39855/43812 (epoch 90.967) train_loss=93.39845276 time/batch=0.05s
39856/43812 (epoch 90.969) train_loss=110.10058594 time/batch=0.05s
39857/43812 (epoch 90.972) train_loss=106.97919464 time/batch=0.06s
39858/43812 (epoch 90.974) train_loss=100.65893555 time/batch=0.05s
setting learning rate to 0.0003557
39859/43812 (epoch 90.976) train_loss=99.96202850 time/batch=0.06s
39860/43812 (epoch 90.979) train_loss=119.38455200 time/batch=0.06s
39861/43812 (epoch 90.981) train_loss=225.37158203 time/batch=0.10s
39862/43812 (epoch 90.983) train_loss=117.71599579 time/batch=0.06s
39863/43812 (epoch 90.985) train_loss=237.20803833 time/batch=0.10s
39864/43812 (epoch 90.988) train_loss=150.90728760 time/batch=0.09s
39865/43812 (epoch 90.990) train_loss=246.48544312 time/batch=0.11s
39866/43812 (epoch 90.992) train_loss=165.81784058 time/batch=0.07s
39867/43812 (epoch 90.995) train_loss=111.05199432 time/batch=0.06s
39868/43812 (epoch 90.997) train_loss=448.29901123 time/batch=0.17s
39869/43812 (epoch 90.999) train_loss=111.46401978 time/batch=0.05s
39870/43812 (epoch 91.001) train_loss=88.01887512 time/batch=0.05s
39871/43812 (epoch 91.004) train_loss=196.07551575 time/batch=0.09s
39872/43812 (epoch 91.006) train_loss=171.93214417 time/batch=0.34s
39873/43812 (epoch 91.008) train_loss=84.98835754 time/batch=0.04s
39874/43812 (epoch 91.011) train_loss=259.10711670 time/batch=0.10s
39875/43812 (epoch 91.013) train_loss=231.97662354 time/batch=0.11s
39876/43812 (epoch 91.015) train_loss=234.79643250 time/batch=0.09s
39877/43812 (epoch 91.017) train_loss=349.69949341 time/batch=0.12s
39878/43812 (epoch 91.020) train_loss=402.62091064 time/batch=0.15s
39879/43812 (epoch 91.022) train_loss=122.33663177 time/batch=0.06s
39880/43812 (epoch 91.024) train_loss=82.49247742 time/batch=0.05s
39881/43812 (epoch 91.027) train_loss=289.69238281 time/batch=0.11s
39882/43812 (epoch 91.029) train_loss=69.22402954 time/batch=0.04s
39883/43812 (epoch 91.031) train_loss=285.52868652 time/batch=0.11s
39884/43812 (epoch 91.033) train_loss=137.82168579 time/batch=0.07s
39885/43812 (epoch 91.036) train_loss=64.10018921 time/batch=0.03s
39886/43812 (epoch 91.038) train_loss=286.39767456 time/batch=0.13s
39887/43812 (epoch 91.040) train_loss=348.78277588 time/batch=0.40s
39888/43812 (epoch 91.043) train_loss=166.90441895 time/batch=0.09s
39889/43812 (epoch 91.045) train_loss=377.04461670 time/batch=0.13s
39890/43812 (epoch 91.047) train_loss=229.12837219 time/batch=0.09s
39891/43812 (epoch 91.049) train_loss=78.50006866 time/batch=0.06s
39892/43812 (epoch 91.052) train_loss=821.54339600 time/batch=0.83s
39893/43812 (epoch 91.054) train_loss=272.95788574 time/batch=0.12s
39894/43812 (epoch 91.056) train_loss=57.87880707 time/batch=0.03s
39895/43812 (epoch 91.058) train_loss=105.48860168 time/batch=0.05s
39896/43812 (epoch 91.061) train_loss=165.97605896 time/batch=0.09s
39897/43812 (epoch 91.063) train_loss=220.97456360 time/batch=0.16s
39898/43812 (epoch 91.065) train_loss=355.31964111 time/batch=0.15s
39899/43812 (epoch 91.068) train_loss=440.07629395 time/batch=0.21s
Validating
    loss:	237.869213

39900/43812 (epoch 91.070) train_loss=374.14682007 time/batch=0.64s
39901/43812 (epoch 91.072) train_loss=106.06536102 time/batch=0.06s
39902/43812 (epoch 91.074) train_loss=122.46517181 time/batch=0.06s
39903/43812 (epoch 91.077) train_loss=170.02606201 time/batch=0.09s
39904/43812 (epoch 91.079) train_loss=63.59661865 time/batch=0.04s
39905/43812 (epoch 91.081) train_loss=261.25936890 time/batch=0.12s
39906/43812 (epoch 91.084) train_loss=146.50033569 time/batch=0.07s
39907/43812 (epoch 91.086) train_loss=284.94265747 time/batch=0.14s
39908/43812 (epoch 91.088) train_loss=133.89309692 time/batch=0.08s
39909/43812 (epoch 91.090) train_loss=417.93646240 time/batch=0.15s
39910/43812 (epoch 91.093) train_loss=60.95021057 time/batch=0.04s
39911/43812 (epoch 91.095) train_loss=205.82986450 time/batch=0.09s
39912/43812 (epoch 91.097) train_loss=74.98269653 time/batch=0.05s
39913/43812 (epoch 91.100) train_loss=147.85418701 time/batch=0.07s
39914/43812 (epoch 91.102) train_loss=109.73401642 time/batch=0.06s
39915/43812 (epoch 91.104) train_loss=121.61733246 time/batch=0.07s
39916/43812 (epoch 91.106) train_loss=190.03634644 time/batch=0.08s
39917/43812 (epoch 91.109) train_loss=217.49334717 time/batch=0.10s
39918/43812 (epoch 91.111) train_loss=172.02674866 time/batch=0.08s
39919/43812 (epoch 91.113) train_loss=202.01144409 time/batch=0.09s
39920/43812 (epoch 91.116) train_loss=168.53501892 time/batch=0.07s
39921/43812 (epoch 91.118) train_loss=208.41493225 time/batch=0.11s
39922/43812 (epoch 91.120) train_loss=142.92514038 time/batch=0.07s
39923/43812 (epoch 91.122) train_loss=183.82705688 time/batch=0.09s
39924/43812 (epoch 91.125) train_loss=276.24761963 time/batch=0.12s
39925/43812 (epoch 91.127) train_loss=238.07180786 time/batch=0.09s
39926/43812 (epoch 91.129) train_loss=162.26693726 time/batch=0.08s
39927/43812 (epoch 91.132) train_loss=432.64245605 time/batch=0.51s
39928/43812 (epoch 91.134) train_loss=66.25541687 time/batch=0.04s
39929/43812 (epoch 91.136) train_loss=281.25744629 time/batch=0.12s
39930/43812 (epoch 91.138) train_loss=103.53092194 time/batch=0.05s
39931/43812 (epoch 91.141) train_loss=314.65405273 time/batch=0.19s
39932/43812 (epoch 91.143) train_loss=107.99691010 time/batch=0.05s
39933/43812 (epoch 91.145) train_loss=292.53213501 time/batch=0.32s
39934/43812 (epoch 91.148) train_loss=68.31185150 time/batch=0.04s
39935/43812 (epoch 91.150) train_loss=179.87808228 time/batch=0.09s
39936/43812 (epoch 91.152) train_loss=134.20724487 time/batch=0.08s
39937/43812 (epoch 91.154) train_loss=63.64327621 time/batch=0.03s
39938/43812 (epoch 91.157) train_loss=139.26220703 time/batch=0.07s
39939/43812 (epoch 91.159) train_loss=142.45329285 time/batch=0.07s
39940/43812 (epoch 91.161) train_loss=141.25273132 time/batch=0.07s
39941/43812 (epoch 91.163) train_loss=72.51031494 time/batch=0.04s
39942/43812 (epoch 91.166) train_loss=335.60327148 time/batch=0.16s
39943/43812 (epoch 91.168) train_loss=275.45877075 time/batch=0.11s
39944/43812 (epoch 91.170) train_loss=128.84889221 time/batch=0.08s
39945/43812 (epoch 91.173) train_loss=141.01232910 time/batch=0.07s
39946/43812 (epoch 91.175) train_loss=66.18994904 time/batch=0.04s
39947/43812 (epoch 91.177) train_loss=60.26806259 time/batch=0.03s
39948/43812 (epoch 91.179) train_loss=179.59268188 time/batch=0.09s
39949/43812 (epoch 91.182) train_loss=120.54824829 time/batch=0.07s
39950/43812 (epoch 91.184) train_loss=285.42639160 time/batch=0.13s
39951/43812 (epoch 91.186) train_loss=183.07156372 time/batch=0.09s
39952/43812 (epoch 91.189) train_loss=124.74063873 time/batch=0.06s
39953/43812 (epoch 91.191) train_loss=208.46325684 time/batch=0.09s
39954/43812 (epoch 91.193) train_loss=343.66558838 time/batch=0.52s
39955/43812 (epoch 91.195) train_loss=214.91601562 time/batch=0.10s
39956/43812 (epoch 91.198) train_loss=126.22839355 time/batch=0.15s
39957/43812 (epoch 91.200) train_loss=154.52615356 time/batch=0.09s
39958/43812 (epoch 91.202) train_loss=94.83247375 time/batch=0.05s
39959/43812 (epoch 91.205) train_loss=89.11312103 time/batch=0.05s
39960/43812 (epoch 91.207) train_loss=125.75807190 time/batch=0.06s
39961/43812 (epoch 91.209) train_loss=228.38688660 time/batch=0.10s
39962/43812 (epoch 91.211) train_loss=140.36479187 time/batch=0.07s
39963/43812 (epoch 91.214) train_loss=165.93649292 time/batch=0.08s
39964/43812 (epoch 91.216) train_loss=254.48385620 time/batch=0.11s
39965/43812 (epoch 91.218) train_loss=67.84069824 time/batch=0.04s
39966/43812 (epoch 91.221) train_loss=98.59298706 time/batch=0.05s
39967/43812 (epoch 91.223) train_loss=118.52491760 time/batch=0.06s
39968/43812 (epoch 91.225) train_loss=122.01099396 time/batch=0.08s
39969/43812 (epoch 91.227) train_loss=221.60505676 time/batch=0.11s
39970/43812 (epoch 91.230) train_loss=79.12036133 time/batch=0.05s
39971/43812 (epoch 91.232) train_loss=236.00373840 time/batch=0.09s
39972/43812 (epoch 91.234) train_loss=182.66143799 time/batch=0.10s
39973/43812 (epoch 91.237) train_loss=256.78292847 time/batch=0.11s
39974/43812 (epoch 91.239) train_loss=205.23736572 time/batch=0.09s
39975/43812 (epoch 91.241) train_loss=222.53216553 time/batch=0.10s
39976/43812 (epoch 91.243) train_loss=212.70504761 time/batch=0.10s
39977/43812 (epoch 91.246) train_loss=84.20089722 time/batch=0.04s
39978/43812 (epoch 91.248) train_loss=86.61256409 time/batch=0.05s
39979/43812 (epoch 91.250) train_loss=207.47888184 time/batch=0.12s
39980/43812 (epoch 91.252) train_loss=59.05471802 time/batch=0.03s
39981/43812 (epoch 91.255) train_loss=156.04800415 time/batch=0.09s
39982/43812 (epoch 91.257) train_loss=166.01416016 time/batch=0.08s
39983/43812 (epoch 91.259) train_loss=114.58440399 time/batch=0.06s
39984/43812 (epoch 91.262) train_loss=177.65142822 time/batch=0.08s
39985/43812 (epoch 91.264) train_loss=153.13621521 time/batch=0.09s
39986/43812 (epoch 91.266) train_loss=88.34796143 time/batch=0.05s
39987/43812 (epoch 91.268) train_loss=77.12927246 time/batch=0.04s
39988/43812 (epoch 91.271) train_loss=147.39068604 time/batch=0.15s
39989/43812 (epoch 91.273) train_loss=57.52805328 time/batch=0.04s
39990/43812 (epoch 91.275) train_loss=128.99517822 time/batch=0.07s
39991/43812 (epoch 91.278) train_loss=147.88247681 time/batch=0.08s
39992/43812 (epoch 91.280) train_loss=64.48114014 time/batch=0.03s
39993/43812 (epoch 91.282) train_loss=79.92279053 time/batch=0.04s
39994/43812 (epoch 91.284) train_loss=83.09658813 time/batch=0.04s
39995/43812 (epoch 91.287) train_loss=117.53971863 time/batch=0.06s
39996/43812 (epoch 91.289) train_loss=265.77441406 time/batch=0.51s
39997/43812 (epoch 91.291) train_loss=60.25946045 time/batch=0.05s
39998/43812 (epoch 91.294) train_loss=143.04724121 time/batch=0.07s
39999/43812 (epoch 91.296) train_loss=63.54412460 time/batch=0.03s
Validating
    loss:	240.255456

40000/43812 (epoch 91.298) train_loss=112.61493683 time/batch=0.58s
40001/43812 (epoch 91.300) train_loss=83.37184143 time/batch=0.04s
40002/43812 (epoch 91.303) train_loss=107.76210022 time/batch=0.06s
40003/43812 (epoch 91.305) train_loss=167.97804260 time/batch=0.08s
40004/43812 (epoch 91.307) train_loss=134.44764709 time/batch=0.06s
40005/43812 (epoch 91.310) train_loss=184.08047485 time/batch=0.08s
40006/43812 (epoch 91.312) train_loss=191.98045349 time/batch=0.34s
40007/43812 (epoch 91.314) train_loss=96.86581421 time/batch=0.05s
40008/43812 (epoch 91.316) train_loss=55.14122009 time/batch=0.03s
40009/43812 (epoch 91.319) train_loss=91.28181458 time/batch=0.05s
40010/43812 (epoch 91.321) train_loss=59.72128296 time/batch=0.04s
40011/43812 (epoch 91.323) train_loss=61.35891724 time/batch=0.03s
40012/43812 (epoch 91.326) train_loss=149.58879089 time/batch=0.08s
40013/43812 (epoch 91.328) train_loss=66.48252869 time/batch=0.04s
40014/43812 (epoch 91.330) train_loss=170.11596680 time/batch=0.08s
40015/43812 (epoch 91.332) train_loss=77.04958344 time/batch=0.05s
40016/43812 (epoch 91.335) train_loss=146.49520874 time/batch=0.21s
40017/43812 (epoch 91.337) train_loss=108.65541077 time/batch=0.06s
40018/43812 (epoch 91.339) train_loss=98.78199005 time/batch=0.06s
40019/43812 (epoch 91.342) train_loss=178.32943726 time/batch=0.08s
40020/43812 (epoch 91.344) train_loss=258.50097656 time/batch=0.11s
40021/43812 (epoch 91.346) train_loss=84.27168274 time/batch=0.05s
40022/43812 (epoch 91.348) train_loss=113.31713867 time/batch=0.05s
40023/43812 (epoch 91.351) train_loss=97.32589722 time/batch=0.05s
40024/43812 (epoch 91.353) train_loss=185.62173462 time/batch=0.22s
40025/43812 (epoch 91.355) train_loss=80.63038635 time/batch=0.05s
40026/43812 (epoch 91.357) train_loss=62.68894958 time/batch=0.03s
40027/43812 (epoch 91.360) train_loss=137.37059021 time/batch=0.07s
40028/43812 (epoch 91.362) train_loss=84.12206268 time/batch=0.05s
40029/43812 (epoch 91.364) train_loss=217.20748901 time/batch=0.11s
40030/43812 (epoch 91.367) train_loss=86.81710815 time/batch=0.05s
40031/43812 (epoch 91.369) train_loss=87.92995453 time/batch=0.05s
40032/43812 (epoch 91.371) train_loss=107.54687500 time/batch=0.06s
40033/43812 (epoch 91.373) train_loss=103.79646301 time/batch=0.05s
40034/43812 (epoch 91.376) train_loss=91.75860596 time/batch=0.04s
40035/43812 (epoch 91.378) train_loss=88.53659058 time/batch=0.05s
40036/43812 (epoch 91.380) train_loss=73.75502014 time/batch=0.04s
40037/43812 (epoch 91.383) train_loss=110.38362885 time/batch=0.06s
40038/43812 (epoch 91.385) train_loss=108.25914764 time/batch=0.05s
40039/43812 (epoch 91.387) train_loss=201.30583191 time/batch=0.09s
40040/43812 (epoch 91.389) train_loss=163.81063843 time/batch=0.08s
40041/43812 (epoch 91.392) train_loss=115.21183777 time/batch=0.11s
40042/43812 (epoch 91.394) train_loss=98.95336151 time/batch=0.06s
40043/43812 (epoch 91.396) train_loss=77.70072937 time/batch=0.04s
40044/43812 (epoch 91.399) train_loss=106.36549377 time/batch=0.05s
40045/43812 (epoch 91.401) train_loss=165.90014648 time/batch=0.08s
40046/43812 (epoch 91.403) train_loss=169.04469299 time/batch=0.07s
40047/43812 (epoch 91.405) train_loss=132.93835449 time/batch=0.08s
40048/43812 (epoch 91.408) train_loss=48.26235962 time/batch=0.03s
40049/43812 (epoch 91.410) train_loss=115.97764587 time/batch=0.07s
40050/43812 (epoch 91.412) train_loss=170.86521912 time/batch=0.08s
40051/43812 (epoch 91.415) train_loss=204.40567017 time/batch=0.09s
40052/43812 (epoch 91.417) train_loss=167.28329468 time/batch=0.07s
40053/43812 (epoch 91.419) train_loss=174.04791260 time/batch=0.09s
40054/43812 (epoch 91.421) train_loss=91.82894897 time/batch=0.05s
40055/43812 (epoch 91.424) train_loss=178.38571167 time/batch=0.08s
40056/43812 (epoch 91.426) train_loss=64.16206360 time/batch=0.04s
40057/43812 (epoch 91.428) train_loss=103.99615479 time/batch=0.06s
40058/43812 (epoch 91.431) train_loss=131.92387390 time/batch=0.06s
40059/43812 (epoch 91.433) train_loss=211.41900635 time/batch=0.10s
40060/43812 (epoch 91.435) train_loss=75.94319153 time/batch=0.04s
40061/43812 (epoch 91.437) train_loss=133.06208801 time/batch=0.06s
40062/43812 (epoch 91.440) train_loss=118.03410339 time/batch=0.07s
40063/43812 (epoch 91.442) train_loss=53.38011169 time/batch=0.03s
40064/43812 (epoch 91.444) train_loss=53.50715637 time/batch=0.03s
40065/43812 (epoch 91.447) train_loss=125.78364563 time/batch=0.08s
40066/43812 (epoch 91.449) train_loss=148.72248840 time/batch=0.06s
40067/43812 (epoch 91.451) train_loss=190.68786621 time/batch=0.08s
40068/43812 (epoch 91.453) train_loss=137.20812988 time/batch=0.06s
40069/43812 (epoch 91.456) train_loss=193.96707153 time/batch=0.09s
40070/43812 (epoch 91.458) train_loss=111.09819794 time/batch=0.06s
40071/43812 (epoch 91.460) train_loss=88.71707153 time/batch=0.05s
40072/43812 (epoch 91.462) train_loss=170.37170410 time/batch=0.09s
40073/43812 (epoch 91.465) train_loss=116.29559326 time/batch=0.06s
40074/43812 (epoch 91.467) train_loss=56.43864822 time/batch=0.03s
40075/43812 (epoch 91.469) train_loss=87.00808716 time/batch=0.05s
40076/43812 (epoch 91.472) train_loss=63.96817780 time/batch=0.03s
40077/43812 (epoch 91.474) train_loss=115.74283600 time/batch=0.06s
40078/43812 (epoch 91.476) train_loss=81.00447845 time/batch=0.04s
40079/43812 (epoch 91.478) train_loss=65.44885254 time/batch=0.04s
40080/43812 (epoch 91.481) train_loss=116.85392761 time/batch=0.06s
40081/43812 (epoch 91.483) train_loss=118.35942841 time/batch=0.06s
40082/43812 (epoch 91.485) train_loss=72.68229675 time/batch=0.04s
40083/43812 (epoch 91.488) train_loss=137.27041626 time/batch=0.09s
40084/43812 (epoch 91.490) train_loss=111.44179535 time/batch=0.05s
40085/43812 (epoch 91.492) train_loss=142.79650879 time/batch=0.06s
40086/43812 (epoch 91.494) train_loss=65.68530273 time/batch=0.04s
40087/43812 (epoch 91.497) train_loss=94.10404968 time/batch=0.05s
40088/43812 (epoch 91.499) train_loss=184.73526001 time/batch=0.08s
40089/43812 (epoch 91.501) train_loss=60.45778656 time/batch=0.04s
40090/43812 (epoch 91.504) train_loss=204.42669678 time/batch=0.09s
40091/43812 (epoch 91.506) train_loss=122.79493713 time/batch=0.06s
40092/43812 (epoch 91.508) train_loss=112.67413330 time/batch=0.06s
40093/43812 (epoch 91.510) train_loss=167.16706848 time/batch=0.32s
40094/43812 (epoch 91.513) train_loss=115.93669128 time/batch=0.06s
40095/43812 (epoch 91.515) train_loss=80.10282135 time/batch=0.04s
40096/43812 (epoch 91.517) train_loss=74.73298645 time/batch=0.04s
40097/43812 (epoch 91.520) train_loss=79.51506042 time/batch=0.05s
40098/43812 (epoch 91.522) train_loss=97.13158417 time/batch=0.05s
40099/43812 (epoch 91.524) train_loss=95.49371338 time/batch=0.05s
Validating
    loss:	240.076621

40100/43812 (epoch 91.526) train_loss=67.07833862 time/batch=0.55s
40101/43812 (epoch 91.529) train_loss=70.18621826 time/batch=0.04s
40102/43812 (epoch 91.531) train_loss=108.37214661 time/batch=0.06s
40103/43812 (epoch 91.533) train_loss=136.13059998 time/batch=0.10s
40104/43812 (epoch 91.536) train_loss=109.89598083 time/batch=0.06s
40105/43812 (epoch 91.538) train_loss=140.32830811 time/batch=0.07s
40106/43812 (epoch 91.540) train_loss=196.13090515 time/batch=0.08s
40107/43812 (epoch 91.542) train_loss=141.22665405 time/batch=0.07s
40108/43812 (epoch 91.545) train_loss=92.38307190 time/batch=0.05s
40109/43812 (epoch 91.547) train_loss=57.01388168 time/batch=0.03s
40110/43812 (epoch 91.549) train_loss=95.98500824 time/batch=0.05s
40111/43812 (epoch 91.551) train_loss=110.68479156 time/batch=0.06s
40112/43812 (epoch 91.554) train_loss=121.08156586 time/batch=0.06s
40113/43812 (epoch 91.556) train_loss=158.39477539 time/batch=0.07s
40114/43812 (epoch 91.558) train_loss=114.79192352 time/batch=0.05s
40115/43812 (epoch 91.561) train_loss=117.49137878 time/batch=0.05s
40116/43812 (epoch 91.563) train_loss=122.08407593 time/batch=0.07s
40117/43812 (epoch 91.565) train_loss=295.19976807 time/batch=0.37s
40118/43812 (epoch 91.567) train_loss=204.73776245 time/batch=0.09s
40119/43812 (epoch 91.570) train_loss=99.77206421 time/batch=0.05s
40120/43812 (epoch 91.572) train_loss=153.89776611 time/batch=0.07s
40121/43812 (epoch 91.574) train_loss=85.38614655 time/batch=0.05s
40122/43812 (epoch 91.577) train_loss=102.06318665 time/batch=0.06s
40123/43812 (epoch 91.579) train_loss=70.89897919 time/batch=0.04s
40124/43812 (epoch 91.581) train_loss=123.66128540 time/batch=0.07s
40125/43812 (epoch 91.583) train_loss=55.66466522 time/batch=0.03s
40126/43812 (epoch 91.586) train_loss=153.27131653 time/batch=0.07s
40127/43812 (epoch 91.588) train_loss=102.59693909 time/batch=0.06s
40128/43812 (epoch 91.590) train_loss=134.84915161 time/batch=0.07s
40129/43812 (epoch 91.593) train_loss=119.88130951 time/batch=0.05s
40130/43812 (epoch 91.595) train_loss=138.66177368 time/batch=0.07s
40131/43812 (epoch 91.597) train_loss=176.07495117 time/batch=0.10s
40132/43812 (epoch 91.599) train_loss=94.27561188 time/batch=0.05s
40133/43812 (epoch 91.602) train_loss=69.09160614 time/batch=0.04s
40134/43812 (epoch 91.604) train_loss=55.36979675 time/batch=0.04s
40135/43812 (epoch 91.606) train_loss=127.24102020 time/batch=0.06s
40136/43812 (epoch 91.609) train_loss=71.06486511 time/batch=0.04s
40137/43812 (epoch 91.611) train_loss=145.13513184 time/batch=0.07s
40138/43812 (epoch 91.613) train_loss=112.07144165 time/batch=0.06s
40139/43812 (epoch 91.615) train_loss=66.82499695 time/batch=0.03s
40140/43812 (epoch 91.618) train_loss=84.43138123 time/batch=0.05s
40141/43812 (epoch 91.620) train_loss=88.64046478 time/batch=0.05s
40142/43812 (epoch 91.622) train_loss=125.78567505 time/batch=0.06s
40143/43812 (epoch 91.625) train_loss=76.30104065 time/batch=0.05s
40144/43812 (epoch 91.627) train_loss=46.88742065 time/batch=0.03s
40145/43812 (epoch 91.629) train_loss=99.76965332 time/batch=0.05s
40146/43812 (epoch 91.631) train_loss=89.41622925 time/batch=0.05s
40147/43812 (epoch 91.634) train_loss=110.09133911 time/batch=0.06s
40148/43812 (epoch 91.636) train_loss=129.33749390 time/batch=0.06s
40149/43812 (epoch 91.638) train_loss=68.56301880 time/batch=0.04s
40150/43812 (epoch 91.641) train_loss=108.67880249 time/batch=0.05s
40151/43812 (epoch 91.643) train_loss=78.15520477 time/batch=0.05s
40152/43812 (epoch 91.645) train_loss=106.83172607 time/batch=0.06s
40153/43812 (epoch 91.647) train_loss=106.75685883 time/batch=0.05s
40154/43812 (epoch 91.650) train_loss=156.94226074 time/batch=0.08s
40155/43812 (epoch 91.652) train_loss=62.83126831 time/batch=0.03s
40156/43812 (epoch 91.654) train_loss=84.40808105 time/batch=0.05s
40157/43812 (epoch 91.656) train_loss=163.89720154 time/batch=0.08s
40158/43812 (epoch 91.659) train_loss=91.58164978 time/batch=0.05s
40159/43812 (epoch 91.661) train_loss=81.47093964 time/batch=0.05s
40160/43812 (epoch 91.663) train_loss=74.51667023 time/batch=0.04s
40161/43812 (epoch 91.666) train_loss=87.27613831 time/batch=0.04s
40162/43812 (epoch 91.668) train_loss=133.01742554 time/batch=0.07s
