vocabulary size: 4476
n tunes: 3687
n train tunes: 3503.0
n validation tunes: 184.0
11328/13136 (epoch 25.870) train_loss=199.99594116 time/batch=0.09s
11329/13136 (epoch 25.873) train_loss=204.67616272 time/batch=0.09s
11330/13136 (epoch 25.875) train_loss=173.76362610 time/batch=0.10s
11331/13136 (epoch 25.877) train_loss=138.58212280 time/batch=0.06s
11332/13136 (epoch 25.880) train_loss=148.98022461 time/batch=0.09s
11333/13136 (epoch 25.882) train_loss=159.21118164 time/batch=0.08s
11334/13136 (epoch 25.884) train_loss=135.81634521 time/batch=0.08s
11335/13136 (epoch 25.886) train_loss=127.00158691 time/batch=0.07s
11336/13136 (epoch 25.889) train_loss=149.10668945 time/batch=0.08s
11337/13136 (epoch 25.891) train_loss=191.15350342 time/batch=0.09s
11338/13136 (epoch 25.893) train_loss=169.60469055 time/batch=0.08s
11339/13136 (epoch 25.896) train_loss=213.85498047 time/batch=0.11s
11340/13136 (epoch 25.898) train_loss=215.62614441 time/batch=0.10s
11341/13136 (epoch 25.900) train_loss=102.16203308 time/batch=0.07s
11342/13136 (epoch 25.902) train_loss=166.97593689 time/batch=0.09s
11343/13136 (epoch 25.905) train_loss=157.51263428 time/batch=0.06s
11344/13136 (epoch 25.907) train_loss=218.64791870 time/batch=0.09s
11345/13136 (epoch 25.909) train_loss=218.06738281 time/batch=0.11s
11346/13136 (epoch 25.912) train_loss=144.02523804 time/batch=0.08s
11347/13136 (epoch 25.914) train_loss=200.96981812 time/batch=0.11s
11348/13136 (epoch 25.916) train_loss=174.55908203 time/batch=0.07s
11349/13136 (epoch 25.918) train_loss=116.47434998 time/batch=0.06s
11350/13136 (epoch 25.921) train_loss=230.46177673 time/batch=0.10s
11351/13136 (epoch 25.923) train_loss=118.89115906 time/batch=0.06s
11352/13136 (epoch 25.925) train_loss=162.96162415 time/batch=0.08s
11353/13136 (epoch 25.927) train_loss=183.21900940 time/batch=0.08s
11354/13136 (epoch 25.930) train_loss=188.75396729 time/batch=0.09s
11355/13136 (epoch 25.932) train_loss=212.34841919 time/batch=0.09s
11356/13136 (epoch 25.934) train_loss=167.52835083 time/batch=0.08s
11357/13136 (epoch 25.937) train_loss=168.87771606 time/batch=0.07s
11358/13136 (epoch 25.939) train_loss=157.79125977 time/batch=0.08s
11359/13136 (epoch 25.941) train_loss=162.94351196 time/batch=0.09s
11360/13136 (epoch 25.943) train_loss=191.05279541 time/batch=0.10s
11361/13136 (epoch 25.946) train_loss=113.43548584 time/batch=0.06s
11362/13136 (epoch 25.948) train_loss=147.11865234 time/batch=0.08s
setting learning rate to 0.0025762
11363/13136 (epoch 25.950) train_loss=116.49625397 time/batch=0.05s
11364/13136 (epoch 25.953) train_loss=181.79635620 time/batch=0.10s
11365/13136 (epoch 25.955) train_loss=1375.47070312 time/batch=0.50s
11366/13136 (epoch 25.957) train_loss=1343.19836426 time/batch=0.41s
11367/13136 (epoch 25.959) train_loss=3996.33251953 time/batch=1.90s
11368/13136 (epoch 25.962) train_loss=421.41156006 time/batch=0.26s
11369/13136 (epoch 25.964) train_loss=120.14361572 time/batch=0.03s
11370/13136 (epoch 25.966) train_loss=1051.57897949 time/batch=0.32s
11371/13136 (epoch 25.969) train_loss=1911.48364258 time/batch=0.62s
11372/13136 (epoch 25.971) train_loss=174.36401367 time/batch=0.09s
11373/13136 (epoch 25.973) train_loss=207.11660767 time/batch=0.12s
11374/13136 (epoch 25.975) train_loss=665.88452148 time/batch=0.23s
11375/13136 (epoch 25.978) train_loss=2808.47998047 time/batch=0.83s
11376/13136 (epoch 25.980) train_loss=97.39788818 time/batch=0.07s
11377/13136 (epoch 25.982) train_loss=537.10559082 time/batch=0.21s
11378/13136 (epoch 25.985) train_loss=138.56961060 time/batch=0.08s
11379/13136 (epoch 25.987) train_loss=144.84741211 time/batch=0.08s
11380/13136 (epoch 25.989) train_loss=1218.01879883 time/batch=0.38s
11381/13136 (epoch 25.991) train_loss=505.45977783 time/batch=0.21s
11382/13136 (epoch 25.994) train_loss=4356.88232422 time/batch=2.21s
11383/13136 (epoch 25.996) train_loss=296.93737793 time/batch=0.21s
11384/13136 (epoch 25.998) train_loss=144.58227539 time/batch=0.07s
11385/13136 (epoch 26.001) train_loss=111.10803223 time/batch=0.06s
11386/13136 (epoch 26.003) train_loss=204.60293579 time/batch=0.12s
11387/13136 (epoch 26.005) train_loss=707.51391602 time/batch=0.24s
11388/13136 (epoch 26.007) train_loss=148.56576538 time/batch=0.07s
11389/13136 (epoch 26.010) train_loss=668.04943848 time/batch=0.34s
11390/13136 (epoch 26.012) train_loss=105.64921570 time/batch=0.06s
11391/13136 (epoch 26.014) train_loss=456.65039062 time/batch=0.20s
11392/13136 (epoch 26.017) train_loss=368.47528076 time/batch=0.18s
11393/13136 (epoch 26.019) train_loss=326.04696655 time/batch=0.16s
11394/13136 (epoch 26.021) train_loss=66.38914490 time/batch=0.04s
11395/13136 (epoch 26.023) train_loss=466.45898438 time/batch=0.20s
11396/13136 (epoch 26.026) train_loss=270.51837158 time/batch=0.15s
11397/13136 (epoch 26.028) train_loss=190.27159119 time/batch=0.09s
11398/13136 (epoch 26.030) train_loss=432.40313721 time/batch=0.19s
11399/13136 (epoch 26.033) train_loss=370.51800537 time/batch=0.16s
Validating
    loss:	341.593228

11400/13136 (epoch 26.035) train_loss=192.97915649 time/batch=2.06s
11401/13136 (epoch 26.037) train_loss=105.41171265 time/batch=0.04s
11402/13136 (epoch 26.039) train_loss=237.19885254 time/batch=0.12s
11403/13136 (epoch 26.042) train_loss=1727.34887695 time/batch=0.52s
11404/13136 (epoch 26.044) train_loss=86.09464264 time/batch=0.06s
11405/13136 (epoch 26.046) train_loss=2325.56591797 time/batch=0.83s
11406/13136 (epoch 26.049) train_loss=203.65118408 time/batch=0.11s
11407/13136 (epoch 26.051) train_loss=319.80963135 time/batch=0.16s
11408/13136 (epoch 26.053) train_loss=246.82537842 time/batch=0.14s
11409/13136 (epoch 26.055) train_loss=1071.88415527 time/batch=0.32s
11410/13136 (epoch 26.058) train_loss=249.58465576 time/batch=0.16s
11411/13136 (epoch 26.060) train_loss=775.87780762 time/batch=0.26s
11412/13136 (epoch 26.062) train_loss=308.87979126 time/batch=0.15s
11413/13136 (epoch 26.065) train_loss=133.05847168 time/batch=0.04s
11414/13136 (epoch 26.067) train_loss=296.34127808 time/batch=0.13s
11415/13136 (epoch 26.069) train_loss=802.68719482 time/batch=0.36s
11416/13136 (epoch 26.071) train_loss=281.15716553 time/batch=0.14s
11417/13136 (epoch 26.074) train_loss=124.70748901 time/batch=0.07s
11418/13136 (epoch 26.076) train_loss=1097.35742188 time/batch=0.41s
11419/13136 (epoch 26.078) train_loss=1990.22058105 time/batch=0.56s
11420/13136 (epoch 26.081) train_loss=140.63525391 time/batch=0.08s
11421/13136 (epoch 26.083) train_loss=174.71459961 time/batch=0.09s
11422/13136 (epoch 26.085) train_loss=210.76631165 time/batch=0.09s
11423/13136 (epoch 26.087) train_loss=303.85803223 time/batch=0.15s
11424/13136 (epoch 26.090) train_loss=878.35656738 time/batch=0.28s
11425/13136 (epoch 26.092) train_loss=523.15942383 time/batch=0.21s
11426/13136 (epoch 26.094) train_loss=504.83001709 time/batch=0.24s
11427/13136 (epoch 26.096) train_loss=351.38644409 time/batch=0.16s
11428/13136 (epoch 26.099) train_loss=566.15698242 time/batch=0.24s
11429/13136 (epoch 26.101) train_loss=141.47970581 time/batch=0.08s
11430/13136 (epoch 26.103) train_loss=147.51484680 time/batch=0.08s
11431/13136 (epoch 26.106) train_loss=193.56044006 time/batch=0.07s
11432/13136 (epoch 26.108) train_loss=513.16955566 time/batch=0.21s
11433/13136 (epoch 26.110) train_loss=200.86424255 time/batch=0.10s
11434/13136 (epoch 26.112) train_loss=78.21476746 time/batch=0.03s
11435/13136 (epoch 26.115) train_loss=254.60760498 time/batch=0.12s
11436/13136 (epoch 26.117) train_loss=111.75659943 time/batch=0.06s
11437/13136 (epoch 26.119) train_loss=577.40484619 time/batch=0.24s
11438/13136 (epoch 26.122) train_loss=960.23870850 time/batch=0.39s
11439/13136 (epoch 26.124) train_loss=280.95138550 time/batch=0.17s
11440/13136 (epoch 26.126) train_loss=100.38108826 time/batch=0.05s
11441/13136 (epoch 26.128) train_loss=212.43475342 time/batch=0.11s
11442/13136 (epoch 26.131) train_loss=227.67807007 time/batch=0.12s
11443/13136 (epoch 26.133) train_loss=191.74932861 time/batch=0.11s
11444/13136 (epoch 26.135) train_loss=164.64317322 time/batch=0.08s
11445/13136 (epoch 26.138) train_loss=127.92829895 time/batch=0.06s
11446/13136 (epoch 26.140) train_loss=430.26116943 time/batch=0.18s
11447/13136 (epoch 26.142) train_loss=616.30627441 time/batch=0.33s
11448/13136 (epoch 26.144) train_loss=265.02404785 time/batch=0.14s
11449/13136 (epoch 26.147) train_loss=144.21272278 time/batch=0.05s
11450/13136 (epoch 26.149) train_loss=128.31121826 time/batch=0.06s
11451/13136 (epoch 26.151) train_loss=1202.02636719 time/batch=0.43s
11452/13136 (epoch 26.154) train_loss=183.54693604 time/batch=0.11s
11453/13136 (epoch 26.156) train_loss=112.46834564 time/batch=0.05s
11454/13136 (epoch 26.158) train_loss=252.57354736 time/batch=0.11s
11455/13136 (epoch 26.160) train_loss=122.55528259 time/batch=0.04s
11456/13136 (epoch 26.163) train_loss=397.96759033 time/batch=0.14s
11457/13136 (epoch 26.165) train_loss=373.41778564 time/batch=0.17s
11458/13136 (epoch 26.167) train_loss=110.31438446 time/batch=0.06s
11459/13136 (epoch 26.170) train_loss=191.45816040 time/batch=0.09s
11460/13136 (epoch 26.172) train_loss=431.93029785 time/batch=0.18s
11461/13136 (epoch 26.174) train_loss=138.26060486 time/batch=0.07s
11462/13136 (epoch 26.176) train_loss=105.53351593 time/batch=0.06s
11463/13136 (epoch 26.179) train_loss=142.49577332 time/batch=0.08s
11464/13136 (epoch 26.181) train_loss=414.18157959 time/batch=0.19s
11465/13136 (epoch 26.183) train_loss=382.05636597 time/batch=0.16s
11466/13136 (epoch 26.186) train_loss=99.39746857 time/batch=0.06s
11467/13136 (epoch 26.188) train_loss=109.01734924 time/batch=0.05s
11468/13136 (epoch 26.190) train_loss=533.98358154 time/batch=0.29s
11469/13136 (epoch 26.192) train_loss=157.97311401 time/batch=0.09s
11470/13136 (epoch 26.195) train_loss=116.71168518 time/batch=0.05s
11471/13136 (epoch 26.197) train_loss=321.47531128 time/batch=0.17s
11472/13136 (epoch 26.199) train_loss=262.33773804 time/batch=0.15s
11473/13136 (epoch 26.202) train_loss=187.67160034 time/batch=0.10s
11474/13136 (epoch 26.204) train_loss=105.64328003 time/batch=0.07s
11475/13136 (epoch 26.206) train_loss=222.00628662 time/batch=0.11s
11476/13136 (epoch 26.208) train_loss=319.72457886 time/batch=0.15s
11477/13136 (epoch 26.211) train_loss=202.94442749 time/batch=0.11s
11478/13136 (epoch 26.213) train_loss=886.25793457 time/batch=0.34s
11479/13136 (epoch 26.215) train_loss=267.82348633 time/batch=0.14s
11480/13136 (epoch 26.218) train_loss=564.61047363 time/batch=0.25s
11481/13136 (epoch 26.220) train_loss=349.66772461 time/batch=0.20s
11482/13136 (epoch 26.222) train_loss=395.60058594 time/batch=0.18s
11483/13136 (epoch 26.224) train_loss=120.07310486 time/batch=0.07s
11484/13136 (epoch 26.227) train_loss=129.63015747 time/batch=0.07s
11485/13136 (epoch 26.229) train_loss=92.13833618 time/batch=0.05s
11486/13136 (epoch 26.231) train_loss=145.26107788 time/batch=0.05s
11487/13136 (epoch 26.234) train_loss=186.21484375 time/batch=0.10s
11488/13136 (epoch 26.236) train_loss=208.93058777 time/batch=0.13s
11489/13136 (epoch 26.238) train_loss=177.21392822 time/batch=0.07s
11490/13136 (epoch 26.240) train_loss=132.42277527 time/batch=0.08s
11491/13136 (epoch 26.243) train_loss=659.11523438 time/batch=0.26s
11492/13136 (epoch 26.245) train_loss=101.81362915 time/batch=0.05s
11493/13136 (epoch 26.247) train_loss=665.69506836 time/batch=0.24s
11494/13136 (epoch 26.250) train_loss=107.08253479 time/batch=0.06s
11495/13136 (epoch 26.252) train_loss=852.96887207 time/batch=0.27s
11496/13136 (epoch 26.254) train_loss=361.54287720 time/batch=0.17s
11497/13136 (epoch 26.256) train_loss=218.80763245 time/batch=0.09s
11498/13136 (epoch 26.259) train_loss=210.88983154 time/batch=0.10s
11499/13136 (epoch 26.261) train_loss=280.57733154 time/batch=0.13s
Validating
    loss:	343.047245

11500/13136 (epoch 26.263) train_loss=159.54594421 time/batch=1.98s
11501/13136 (epoch 26.265) train_loss=292.14376831 time/batch=0.14s
11502/13136 (epoch 26.268) train_loss=266.82067871 time/batch=0.13s
11503/13136 (epoch 26.270) train_loss=245.24035645 time/batch=0.12s
11504/13136 (epoch 26.272) train_loss=238.35041809 time/batch=0.12s
11505/13136 (epoch 26.275) train_loss=191.74803162 time/batch=0.10s
11506/13136 (epoch 26.277) train_loss=362.85076904 time/batch=0.17s
11507/13136 (epoch 26.279) train_loss=171.16183472 time/batch=0.09s
11508/13136 (epoch 26.281) train_loss=341.82498169 time/batch=0.14s
11509/13136 (epoch 26.284) train_loss=118.36785889 time/batch=0.06s
11510/13136 (epoch 26.286) train_loss=255.44882202 time/batch=0.12s
11511/13136 (epoch 26.288) train_loss=264.00436401 time/batch=0.13s
11512/13136 (epoch 26.291) train_loss=448.79501343 time/batch=0.18s
11513/13136 (epoch 26.293) train_loss=404.03851318 time/batch=0.19s
11514/13136 (epoch 26.295) train_loss=786.12145996 time/batch=0.27s
11515/13136 (epoch 26.297) train_loss=181.75575256 time/batch=0.09s
11516/13136 (epoch 26.300) train_loss=146.59082031 time/batch=0.07s
11517/13136 (epoch 26.302) train_loss=168.32095337 time/batch=0.09s
11518/13136 (epoch 26.304) train_loss=127.50604248 time/batch=0.05s
11519/13136 (epoch 26.307) train_loss=105.88836670 time/batch=0.06s
11520/13136 (epoch 26.309) train_loss=154.24810791 time/batch=0.07s
11521/13136 (epoch 26.311) train_loss=247.40153503 time/batch=0.11s
11522/13136 (epoch 26.313) train_loss=378.49713135 time/batch=0.20s
11523/13136 (epoch 26.316) train_loss=243.06420898 time/batch=0.12s
11524/13136 (epoch 26.318) train_loss=194.43376160 time/batch=0.09s
11525/13136 (epoch 26.320) train_loss=103.70218658 time/batch=0.05s
11526/13136 (epoch 26.323) train_loss=140.73281860 time/batch=0.07s
11527/13136 (epoch 26.325) train_loss=77.27964783 time/batch=0.04s
11528/13136 (epoch 26.327) train_loss=250.67700195 time/batch=0.13s
11529/13136 (epoch 26.329) train_loss=228.52313232 time/batch=0.10s
11530/13136 (epoch 26.332) train_loss=114.59856415 time/batch=0.07s
11531/13136 (epoch 26.334) train_loss=239.29020691 time/batch=0.12s
11532/13136 (epoch 26.336) train_loss=324.39663696 time/batch=0.14s
11533/13136 (epoch 26.339) train_loss=176.98025513 time/batch=0.09s
11534/13136 (epoch 26.341) train_loss=298.68914795 time/batch=0.16s
11535/13136 (epoch 26.343) train_loss=182.41070557 time/batch=0.09s
11536/13136 (epoch 26.345) train_loss=126.94140625 time/batch=0.07s
11537/13136 (epoch 26.348) train_loss=179.27822876 time/batch=0.07s
11538/13136 (epoch 26.350) train_loss=254.66705322 time/batch=0.14s
11539/13136 (epoch 26.352) train_loss=149.72552490 time/batch=0.07s
11540/13136 (epoch 26.355) train_loss=256.56384277 time/batch=0.12s
11541/13136 (epoch 26.357) train_loss=452.68322754 time/batch=0.17s
11542/13136 (epoch 26.359) train_loss=103.31649017 time/batch=0.05s
11543/13136 (epoch 26.361) train_loss=93.58738708 time/batch=0.04s
11544/13136 (epoch 26.364) train_loss=99.06538391 time/batch=0.05s
11545/13136 (epoch 26.366) train_loss=163.01300049 time/batch=0.08s
11546/13136 (epoch 26.368) train_loss=401.26562500 time/batch=0.17s
11547/13136 (epoch 26.371) train_loss=347.11700439 time/batch=0.17s
11548/13136 (epoch 26.373) train_loss=151.87945557 time/batch=0.08s
11549/13136 (epoch 26.375) train_loss=258.31213379 time/batch=0.12s
11550/13136 (epoch 26.377) train_loss=283.92489624 time/batch=0.14s
11551/13136 (epoch 26.380) train_loss=295.39373779 time/batch=0.13s
11552/13136 (epoch 26.382) train_loss=230.91497803 time/batch=0.13s
11553/13136 (epoch 26.384) train_loss=123.88217926 time/batch=0.06s
11554/13136 (epoch 26.387) train_loss=123.39263916 time/batch=0.05s
11555/13136 (epoch 26.389) train_loss=140.70930481 time/batch=0.08s
11556/13136 (epoch 26.391) train_loss=171.52473450 time/batch=0.07s
11557/13136 (epoch 26.393) train_loss=180.58164978 time/batch=0.10s
11558/13136 (epoch 26.396) train_loss=140.07284546 time/batch=0.08s
11559/13136 (epoch 26.398) train_loss=293.76730347 time/batch=0.13s
11560/13136 (epoch 26.400) train_loss=83.18153381 time/batch=0.04s
11561/13136 (epoch 26.403) train_loss=162.23239136 time/batch=0.07s
11562/13136 (epoch 26.405) train_loss=160.89257812 time/batch=0.09s
11563/13136 (epoch 26.407) train_loss=208.31317139 time/batch=0.11s
11564/13136 (epoch 26.409) train_loss=291.42517090 time/batch=0.16s
11565/13136 (epoch 26.412) train_loss=166.73294067 time/batch=0.08s
11566/13136 (epoch 26.414) train_loss=222.18461609 time/batch=0.11s
11567/13136 (epoch 26.416) train_loss=96.74388123 time/batch=0.05s
11568/13136 (epoch 26.418) train_loss=180.30174255 time/batch=0.11s
11569/13136 (epoch 26.421) train_loss=87.78075409 time/batch=0.05s
11570/13136 (epoch 26.423) train_loss=294.75750732 time/batch=0.12s
11571/13136 (epoch 26.425) train_loss=88.93240356 time/batch=0.07s
11572/13136 (epoch 26.428) train_loss=159.75833130 time/batch=0.06s
11573/13136 (epoch 26.430) train_loss=102.43717957 time/batch=0.06s
11574/13136 (epoch 26.432) train_loss=219.80099487 time/batch=0.10s
11575/13136 (epoch 26.434) train_loss=180.67187500 time/batch=0.10s
11576/13136 (epoch 26.437) train_loss=193.08105469 time/batch=0.11s
11577/13136 (epoch 26.439) train_loss=194.06092834 time/batch=0.10s
11578/13136 (epoch 26.441) train_loss=158.13101196 time/batch=0.09s
11579/13136 (epoch 26.444) train_loss=228.34390259 time/batch=0.12s
11580/13136 (epoch 26.446) train_loss=121.88610840 time/batch=0.07s
11581/13136 (epoch 26.448) train_loss=210.78329468 time/batch=0.11s
11582/13136 (epoch 26.450) train_loss=233.86970520 time/batch=0.10s
11583/13136 (epoch 26.453) train_loss=96.47689819 time/batch=0.06s
11584/13136 (epoch 26.455) train_loss=174.66833496 time/batch=0.08s
11585/13136 (epoch 26.457) train_loss=130.71957397 time/batch=0.06s
11586/13136 (epoch 26.460) train_loss=317.68078613 time/batch=0.15s
11587/13136 (epoch 26.462) train_loss=226.63224792 time/batch=0.10s
11588/13136 (epoch 26.464) train_loss=296.90866089 time/batch=0.13s
11589/13136 (epoch 26.466) train_loss=241.59765625 time/batch=0.12s
11590/13136 (epoch 26.469) train_loss=313.93347168 time/batch=0.14s
11591/13136 (epoch 26.471) train_loss=190.98272705 time/batch=0.11s
11592/13136 (epoch 26.473) train_loss=346.61956787 time/batch=0.14s
11593/13136 (epoch 26.476) train_loss=131.08073425 time/batch=0.07s
11594/13136 (epoch 26.478) train_loss=189.10620117 time/batch=0.08s
11595/13136 (epoch 26.480) train_loss=203.07592773 time/batch=0.11s
11596/13136 (epoch 26.482) train_loss=159.02632141 time/batch=0.07s
11597/13136 (epoch 26.485) train_loss=126.03496552 time/batch=0.07s
11598/13136 (epoch 26.487) train_loss=181.36138916 time/batch=0.10s
11599/13136 (epoch 26.489) train_loss=185.88534546 time/batch=0.10s
Validating
    loss:	345.668228

11600/13136 (epoch 26.492) train_loss=238.17352295 time/batch=1.87s
11601/13136 (epoch 26.494) train_loss=188.37072754 time/batch=0.08s
11602/13136 (epoch 26.496) train_loss=131.69137573 time/batch=0.06s
11603/13136 (epoch 26.498) train_loss=204.33454895 time/batch=0.10s
11604/13136 (epoch 26.501) train_loss=217.94836426 time/batch=0.08s
11605/13136 (epoch 26.503) train_loss=273.37158203 time/batch=0.13s
11606/13136 (epoch 26.505) train_loss=120.18239594 time/batch=0.05s
11607/13136 (epoch 26.508) train_loss=256.32080078 time/batch=0.13s
11608/13136 (epoch 26.510) train_loss=162.88560486 time/batch=0.07s
11609/13136 (epoch 26.512) train_loss=241.84350586 time/batch=0.11s
11610/13136 (epoch 26.514) train_loss=201.44204712 time/batch=0.12s
11611/13136 (epoch 26.517) train_loss=169.47830200 time/batch=0.06s
11612/13136 (epoch 26.519) train_loss=150.00192261 time/batch=0.09s
11613/13136 (epoch 26.521) train_loss=175.54565430 time/batch=0.09s
11614/13136 (epoch 26.524) train_loss=225.93862915 time/batch=0.12s
11615/13136 (epoch 26.526) train_loss=197.13012695 time/batch=0.09s
11616/13136 (epoch 26.528) train_loss=185.44042969 time/batch=0.11s
11617/13136 (epoch 26.530) train_loss=197.78881836 time/batch=0.09s
11618/13136 (epoch 26.533) train_loss=164.08555603 time/batch=0.09s
11619/13136 (epoch 26.535) train_loss=84.58340454 time/batch=0.05s
11620/13136 (epoch 26.537) train_loss=283.67407227 time/batch=0.13s
11621/13136 (epoch 26.540) train_loss=124.54592896 time/batch=0.06s
11622/13136 (epoch 26.542) train_loss=108.73784637 time/batch=0.06s
11623/13136 (epoch 26.544) train_loss=161.36651611 time/batch=0.06s
11624/13136 (epoch 26.546) train_loss=116.56218719 time/batch=0.06s
11625/13136 (epoch 26.549) train_loss=91.25917053 time/batch=0.05s
11626/13136 (epoch 26.551) train_loss=171.39697266 time/batch=0.08s
11627/13136 (epoch 26.553) train_loss=303.46286011 time/batch=0.15s
11628/13136 (epoch 26.556) train_loss=141.06509399 time/batch=0.07s
11629/13136 (epoch 26.558) train_loss=161.93234253 time/batch=0.09s
11630/13136 (epoch 26.560) train_loss=118.84645081 time/batch=0.06s
11631/13136 (epoch 26.562) train_loss=216.19311523 time/batch=0.11s
11632/13136 (epoch 26.565) train_loss=130.38932800 time/batch=0.06s
11633/13136 (epoch 26.567) train_loss=126.74757385 time/batch=0.06s
11634/13136 (epoch 26.569) train_loss=252.14382935 time/batch=0.12s
11635/13136 (epoch 26.572) train_loss=323.55740356 time/batch=0.15s
11636/13136 (epoch 26.574) train_loss=224.92565918 time/batch=0.10s
11637/13136 (epoch 26.576) train_loss=150.61576843 time/batch=0.08s
11638/13136 (epoch 26.578) train_loss=216.45275879 time/batch=0.12s
11639/13136 (epoch 26.581) train_loss=138.34800720 time/batch=0.07s
11640/13136 (epoch 26.583) train_loss=176.69238281 time/batch=0.10s
11641/13136 (epoch 26.585) train_loss=206.73095703 time/batch=0.10s
11642/13136 (epoch 26.587) train_loss=201.79934692 time/batch=0.09s
11643/13136 (epoch 26.590) train_loss=225.84487915 time/batch=0.12s
11644/13136 (epoch 26.592) train_loss=155.60087585 time/batch=0.08s
11645/13136 (epoch 26.594) train_loss=193.19381714 time/batch=0.09s
11646/13136 (epoch 26.597) train_loss=165.10211182 time/batch=0.08s
11647/13136 (epoch 26.599) train_loss=130.64212036 time/batch=0.06s
11648/13136 (epoch 26.601) train_loss=190.15292358 time/batch=0.09s
11649/13136 (epoch 26.603) train_loss=96.33808899 time/batch=0.04s
11650/13136 (epoch 26.606) train_loss=235.90048218 time/batch=0.11s
11651/13136 (epoch 26.608) train_loss=181.46273804 time/batch=0.10s
11652/13136 (epoch 26.610) train_loss=255.11718750 time/batch=0.13s
11653/13136 (epoch 26.613) train_loss=238.94598389 time/batch=0.11s
11654/13136 (epoch 26.615) train_loss=134.75857544 time/batch=0.08s
11655/13136 (epoch 26.617) train_loss=221.27325439 time/batch=0.09s
11656/13136 (epoch 26.619) train_loss=150.38143921 time/batch=0.07s
11657/13136 (epoch 26.622) train_loss=131.84637451 time/batch=0.06s
11658/13136 (epoch 26.624) train_loss=144.90431213 time/batch=0.07s
11659/13136 (epoch 26.626) train_loss=136.87980652 time/batch=0.08s
11660/13136 (epoch 26.629) train_loss=241.90684509 time/batch=0.11s
11661/13136 (epoch 26.631) train_loss=207.86505127 time/batch=0.09s
11662/13136 (epoch 26.633) train_loss=240.83973694 time/batch=0.13s
11663/13136 (epoch 26.635) train_loss=243.03025818 time/batch=0.12s
11664/13136 (epoch 26.638) train_loss=244.73812866 time/batch=0.09s
11665/13136 (epoch 26.640) train_loss=137.80830383 time/batch=0.08s
11666/13136 (epoch 26.642) train_loss=213.39643860 time/batch=0.11s
11667/13136 (epoch 26.645) train_loss=208.61067200 time/batch=0.11s
11668/13136 (epoch 26.647) train_loss=214.32672119 time/batch=0.10s
11669/13136 (epoch 26.649) train_loss=114.58589172 time/batch=0.06s
11670/13136 (epoch 26.651) train_loss=146.07949829 time/batch=0.06s
11671/13136 (epoch 26.654) train_loss=229.30072021 time/batch=0.12s
11672/13136 (epoch 26.656) train_loss=119.00059509 time/batch=0.06s
11673/13136 (epoch 26.658) train_loss=264.66192627 time/batch=0.11s
11674/13136 (epoch 26.661) train_loss=255.13981628 time/batch=0.12s
11675/13136 (epoch 26.663) train_loss=240.39945984 time/batch=0.10s
11676/13136 (epoch 26.665) train_loss=251.43609619 time/batch=0.12s
11677/13136 (epoch 26.667) train_loss=179.88523865 time/batch=0.09s
11678/13136 (epoch 26.670) train_loss=247.61587524 time/batch=0.13s
11679/13136 (epoch 26.672) train_loss=92.93511200 time/batch=0.06s
11680/13136 (epoch 26.674) train_loss=170.48698425 time/batch=0.06s
11681/13136 (epoch 26.677) train_loss=106.35128021 time/batch=0.07s
11682/13136 (epoch 26.679) train_loss=164.33276367 time/batch=0.08s
11683/13136 (epoch 26.681) train_loss=134.10682678 time/batch=0.06s
11684/13136 (epoch 26.683) train_loss=243.44395447 time/batch=0.11s
11685/13136 (epoch 26.686) train_loss=180.27593994 time/batch=0.08s
11686/13136 (epoch 26.688) train_loss=295.91369629 time/batch=0.15s
11687/13136 (epoch 26.690) train_loss=187.44665527 time/batch=0.08s
11688/13136 (epoch 26.693) train_loss=121.62783051 time/batch=0.06s
11689/13136 (epoch 26.695) train_loss=203.55725098 time/batch=0.11s
11690/13136 (epoch 26.697) train_loss=110.22656250 time/batch=0.06s
11691/13136 (epoch 26.699) train_loss=134.64031982 time/batch=0.06s
11692/13136 (epoch 26.702) train_loss=99.99982452 time/batch=0.05s
11693/13136 (epoch 26.704) train_loss=263.22131348 time/batch=0.15s
11694/13136 (epoch 26.706) train_loss=174.63473511 time/batch=0.08s
11695/13136 (epoch 26.709) train_loss=139.13073730 time/batch=0.06s
11696/13136 (epoch 26.711) train_loss=248.05999756 time/batch=0.13s
11697/13136 (epoch 26.713) train_loss=189.77905273 time/batch=0.09s
11698/13136 (epoch 26.715) train_loss=147.12222290 time/batch=0.08s
11699/13136 (epoch 26.718) train_loss=155.90953064 time/batch=0.07s
Validating
    loss:	347.354642

11700/13136 (epoch 26.720) train_loss=186.16772461 time/batch=2.17s
11701/13136 (epoch 26.722) train_loss=208.49822998 time/batch=0.10s
11702/13136 (epoch 26.725) train_loss=204.84747314 time/batch=0.11s
11703/13136 (epoch 26.727) train_loss=137.59658813 time/batch=0.08s
11704/13136 (epoch 26.729) train_loss=143.68247986 time/batch=0.07s
11705/13136 (epoch 26.731) train_loss=161.82812500 time/batch=0.09s
11706/13136 (epoch 26.734) train_loss=249.06515503 time/batch=0.10s
11707/13136 (epoch 26.736) train_loss=194.87765503 time/batch=0.11s
11708/13136 (epoch 26.738) train_loss=168.07977295 time/batch=0.09s
11709/13136 (epoch 26.741) train_loss=283.21392822 time/batch=0.14s
11710/13136 (epoch 26.743) train_loss=150.37344360 time/batch=0.08s
11711/13136 (epoch 26.745) train_loss=233.16659546 time/batch=0.13s
11712/13136 (epoch 26.747) train_loss=181.76721191 time/batch=0.09s
