vocabulary size: 4191
n tunes: 3689
n train tunes: 3505.0
n validation tunes: 184.0
39624/43812 (epoch 90.440) train_loss=158.27165222 time/batch=0.13s
39625/43812 (epoch 90.442) train_loss=127.38400269 time/batch=0.09s
39626/43812 (epoch 90.445) train_loss=77.12284851 time/batch=0.07s
39627/43812 (epoch 90.447) train_loss=180.17233276 time/batch=0.14s
39628/43812 (epoch 90.449) train_loss=151.66809082 time/batch=0.12s
39629/43812 (epoch 90.451) train_loss=133.54067993 time/batch=0.07s
39630/43812 (epoch 90.454) train_loss=316.17385864 time/batch=0.20s
39631/43812 (epoch 90.456) train_loss=79.68255615 time/batch=0.08s
39632/43812 (epoch 90.458) train_loss=109.51932526 time/batch=0.07s
39633/43812 (epoch 90.460) train_loss=135.84124756 time/batch=0.08s
39634/43812 (epoch 90.463) train_loss=82.58616638 time/batch=0.06s
39635/43812 (epoch 90.465) train_loss=295.22451782 time/batch=0.17s
39636/43812 (epoch 90.467) train_loss=349.18655396 time/batch=0.21s
39637/43812 (epoch 90.470) train_loss=75.94360352 time/batch=0.06s
39638/43812 (epoch 90.472) train_loss=82.99391174 time/batch=0.07s
39639/43812 (epoch 90.474) train_loss=121.25181580 time/batch=0.09s
39640/43812 (epoch 90.476) train_loss=178.49316406 time/batch=0.13s
39641/43812 (epoch 90.479) train_loss=242.44201660 time/batch=0.16s
39642/43812 (epoch 90.481) train_loss=67.06098938 time/batch=0.05s
39643/43812 (epoch 90.483) train_loss=107.68043518 time/batch=0.07s
39644/43812 (epoch 90.486) train_loss=267.81787109 time/batch=0.16s
39645/43812 (epoch 90.488) train_loss=68.31262207 time/batch=0.05s
39646/43812 (epoch 90.490) train_loss=111.04611969 time/batch=0.08s
39647/43812 (epoch 90.492) train_loss=66.58000183 time/batch=0.04s
39648/43812 (epoch 90.495) train_loss=101.15544128 time/batch=0.08s
39649/43812 (epoch 90.497) train_loss=206.00303650 time/batch=0.15s
39650/43812 (epoch 90.499) train_loss=176.48170471 time/batch=0.11s
39651/43812 (epoch 90.502) train_loss=91.48529816 time/batch=0.07s
39652/43812 (epoch 90.504) train_loss=139.49604797 time/batch=0.09s
39653/43812 (epoch 90.506) train_loss=186.78308105 time/batch=0.15s
39654/43812 (epoch 90.508) train_loss=170.50820923 time/batch=0.13s
39655/43812 (epoch 90.511) train_loss=153.92826843 time/batch=0.12s
39656/43812 (epoch 90.513) train_loss=229.81103516 time/batch=0.16s
39657/43812 (epoch 90.515) train_loss=113.40626526 time/batch=0.07s
39658/43812 (epoch 90.518) train_loss=212.48275757 time/batch=0.16s
39659/43812 (epoch 90.520) train_loss=117.34915161 time/batch=0.11s
39660/43812 (epoch 90.522) train_loss=198.87443542 time/batch=0.13s
39661/43812 (epoch 90.524) train_loss=124.45877075 time/batch=0.11s
39662/43812 (epoch 90.527) train_loss=167.83444214 time/batch=0.12s
39663/43812 (epoch 90.529) train_loss=281.20507812 time/batch=0.21s
39664/43812 (epoch 90.531) train_loss=255.10409546 time/batch=0.16s
39665/43812 (epoch 90.534) train_loss=83.57111359 time/batch=0.06s
39666/43812 (epoch 90.536) train_loss=111.65819550 time/batch=0.07s
39667/43812 (epoch 90.538) train_loss=87.33996582 time/batch=0.08s
39668/43812 (epoch 90.540) train_loss=108.44139862 time/batch=0.06s
39669/43812 (epoch 90.543) train_loss=141.80046082 time/batch=0.11s
39670/43812 (epoch 90.545) train_loss=81.24066925 time/batch=0.05s
39671/43812 (epoch 90.547) train_loss=67.28150940 time/batch=0.06s
39672/43812 (epoch 90.550) train_loss=162.39683533 time/batch=0.12s
39673/43812 (epoch 90.552) train_loss=95.17622375 time/batch=0.07s
39674/43812 (epoch 90.554) train_loss=88.47794342 time/batch=0.06s
39675/43812 (epoch 90.556) train_loss=103.03079224 time/batch=0.07s
39676/43812 (epoch 90.559) train_loss=138.98327637 time/batch=0.10s
39677/43812 (epoch 90.561) train_loss=160.02816772 time/batch=0.13s
39678/43812 (epoch 90.563) train_loss=107.25747681 time/batch=0.08s
39679/43812 (epoch 90.565) train_loss=97.35997009 time/batch=0.07s
39680/43812 (epoch 90.568) train_loss=132.39765930 time/batch=0.09s
39681/43812 (epoch 90.570) train_loss=103.74186707 time/batch=0.07s
39682/43812 (epoch 90.572) train_loss=108.40753174 time/batch=0.07s
39683/43812 (epoch 90.575) train_loss=105.18894958 time/batch=0.10s
39684/43812 (epoch 90.577) train_loss=87.32138062 time/batch=0.07s
39685/43812 (epoch 90.579) train_loss=145.15937805 time/batch=0.11s
39686/43812 (epoch 90.581) train_loss=177.12319946 time/batch=0.15s
39687/43812 (epoch 90.584) train_loss=102.88851929 time/batch=0.08s
39688/43812 (epoch 90.586) train_loss=141.98435974 time/batch=0.10s
39689/43812 (epoch 90.588) train_loss=145.74089050 time/batch=0.12s
39690/43812 (epoch 90.591) train_loss=95.40989685 time/batch=0.08s
39691/43812 (epoch 90.593) train_loss=75.74040222 time/batch=0.06s
39692/43812 (epoch 90.595) train_loss=184.37158203 time/batch=0.12s
39693/43812 (epoch 90.597) train_loss=97.33543396 time/batch=0.09s
39694/43812 (epoch 90.600) train_loss=96.54453278 time/batch=0.05s
39695/43812 (epoch 90.602) train_loss=123.09099579 time/batch=0.11s
39696/43812 (epoch 90.604) train_loss=66.48351288 time/batch=0.05s
39697/43812 (epoch 90.607) train_loss=199.13790894 time/batch=0.16s
39698/43812 (epoch 90.609) train_loss=152.39651489 time/batch=0.10s
39699/43812 (epoch 90.611) train_loss=95.64547729 time/batch=0.08s
Validating
    loss:	383.350662

39700/43812 (epoch 90.613) train_loss=102.35546875 time/batch=2.43s
39701/43812 (epoch 90.616) train_loss=185.72682190 time/batch=0.14s
39702/43812 (epoch 90.618) train_loss=131.60795593 time/batch=0.07s
39703/43812 (epoch 90.620) train_loss=108.13677979 time/batch=0.06s
39704/43812 (epoch 90.623) train_loss=187.29029846 time/batch=0.15s
39705/43812 (epoch 90.625) train_loss=145.86901855 time/batch=0.11s
39706/43812 (epoch 90.627) train_loss=68.86733246 time/batch=0.05s
39707/43812 (epoch 90.629) train_loss=195.97940063 time/batch=0.15s
39708/43812 (epoch 90.632) train_loss=118.34238434 time/batch=0.09s
39709/43812 (epoch 90.634) train_loss=144.94097900 time/batch=0.11s
39710/43812 (epoch 90.636) train_loss=134.83750916 time/batch=0.10s
39711/43812 (epoch 90.639) train_loss=79.78256989 time/batch=0.07s
39712/43812 (epoch 90.641) train_loss=81.58636475 time/batch=0.06s
39713/43812 (epoch 90.643) train_loss=99.35157013 time/batch=0.08s
39714/43812 (epoch 90.645) train_loss=244.35499573 time/batch=0.15s
39715/43812 (epoch 90.648) train_loss=193.13842773 time/batch=0.11s
39716/43812 (epoch 90.650) train_loss=132.25523376 time/batch=0.09s
39717/43812 (epoch 90.652) train_loss=96.20491028 time/batch=0.07s
39718/43812 (epoch 90.654) train_loss=83.58709717 time/batch=0.06s
39719/43812 (epoch 90.657) train_loss=132.28242493 time/batch=0.11s
39720/43812 (epoch 90.659) train_loss=159.02481079 time/batch=0.12s
39721/43812 (epoch 90.661) train_loss=93.84443665 time/batch=0.07s
39722/43812 (epoch 90.664) train_loss=171.80790710 time/batch=0.10s
39723/43812 (epoch 90.666) train_loss=139.32846069 time/batch=0.12s
39724/43812 (epoch 90.668) train_loss=178.39396667 time/batch=0.12s
39725/43812 (epoch 90.670) train_loss=120.91067505 time/batch=0.08s
39726/43812 (epoch 90.673) train_loss=104.91245270 time/batch=0.08s
39727/43812 (epoch 90.675) train_loss=99.09651184 time/batch=0.07s
39728/43812 (epoch 90.677) train_loss=252.93408203 time/batch=0.13s
39729/43812 (epoch 90.680) train_loss=168.14697266 time/batch=0.12s
39730/43812 (epoch 90.682) train_loss=107.21882629 time/batch=0.09s
39731/43812 (epoch 90.684) train_loss=63.42643356 time/batch=0.06s
39732/43812 (epoch 90.686) train_loss=95.69543457 time/batch=0.07s
39733/43812 (epoch 90.689) train_loss=269.63549805 time/batch=0.14s
39734/43812 (epoch 90.691) train_loss=126.36049652 time/batch=0.09s
39735/43812 (epoch 90.693) train_loss=74.37237549 time/batch=0.06s
39736/43812 (epoch 90.696) train_loss=147.17248535 time/batch=0.10s
39737/43812 (epoch 90.698) train_loss=67.80905151 time/batch=0.06s
39738/43812 (epoch 90.700) train_loss=117.59439087 time/batch=0.08s
39739/43812 (epoch 90.702) train_loss=108.36908722 time/batch=0.08s
39740/43812 (epoch 90.705) train_loss=103.60257721 time/batch=0.06s
39741/43812 (epoch 90.707) train_loss=94.91619110 time/batch=0.08s
39742/43812 (epoch 90.709) train_loss=134.75717163 time/batch=0.08s
39743/43812 (epoch 90.712) train_loss=77.23822784 time/batch=0.06s
39744/43812 (epoch 90.714) train_loss=141.03016663 time/batch=0.10s
39745/43812 (epoch 90.716) train_loss=139.07987976 time/batch=0.12s
39746/43812 (epoch 90.718) train_loss=149.77023315 time/batch=0.10s
39747/43812 (epoch 90.721) train_loss=79.25025940 time/batch=0.05s
39748/43812 (epoch 90.723) train_loss=129.28985596 time/batch=0.09s
39749/43812 (epoch 90.725) train_loss=155.06791687 time/batch=0.13s
39750/43812 (epoch 90.728) train_loss=138.19505310 time/batch=0.10s
39751/43812 (epoch 90.730) train_loss=142.10166931 time/batch=0.12s
39752/43812 (epoch 90.732) train_loss=164.73326111 time/batch=0.10s
39753/43812 (epoch 90.734) train_loss=56.38933563 time/batch=0.05s
39754/43812 (epoch 90.737) train_loss=151.40719604 time/batch=0.12s
39755/43812 (epoch 90.739) train_loss=160.66076660 time/batch=0.11s
39756/43812 (epoch 90.741) train_loss=194.96807861 time/batch=0.14s
39757/43812 (epoch 90.744) train_loss=113.77845001 time/batch=0.11s
39758/43812 (epoch 90.746) train_loss=121.75006104 time/batch=0.08s
39759/43812 (epoch 90.748) train_loss=123.94752502 time/batch=0.08s
39760/43812 (epoch 90.750) train_loss=152.91824341 time/batch=0.11s
39761/43812 (epoch 90.753) train_loss=143.13195801 time/batch=0.11s
39762/43812 (epoch 90.755) train_loss=170.85864258 time/batch=0.11s
39763/43812 (epoch 90.757) train_loss=156.16549683 time/batch=0.10s
39764/43812 (epoch 90.759) train_loss=116.11775970 time/batch=0.07s
39765/43812 (epoch 90.762) train_loss=110.81761169 time/batch=0.09s
39766/43812 (epoch 90.764) train_loss=112.11846161 time/batch=0.09s
39767/43812 (epoch 90.766) train_loss=130.76843262 time/batch=0.10s
39768/43812 (epoch 90.769) train_loss=179.10791016 time/batch=0.13s
39769/43812 (epoch 90.771) train_loss=110.67759705 time/batch=0.08s
39770/43812 (epoch 90.773) train_loss=129.43231201 time/batch=0.10s
39771/43812 (epoch 90.775) train_loss=105.34931183 time/batch=0.09s
39772/43812 (epoch 90.778) train_loss=202.19482422 time/batch=0.11s
39773/43812 (epoch 90.780) train_loss=103.82080078 time/batch=0.07s
39774/43812 (epoch 90.782) train_loss=183.11621094 time/batch=0.13s
39775/43812 (epoch 90.785) train_loss=89.04707336 time/batch=0.06s
39776/43812 (epoch 90.787) train_loss=160.16540527 time/batch=0.11s
39777/43812 (epoch 90.789) train_loss=69.55537415 time/batch=0.05s
39778/43812 (epoch 90.791) train_loss=163.23907471 time/batch=0.13s
39779/43812 (epoch 90.794) train_loss=112.76988220 time/batch=0.09s
39780/43812 (epoch 90.796) train_loss=136.42045593 time/batch=0.09s
39781/43812 (epoch 90.798) train_loss=122.56607056 time/batch=0.09s
39782/43812 (epoch 90.801) train_loss=155.20764160 time/batch=0.10s
39783/43812 (epoch 90.803) train_loss=121.10368347 time/batch=0.08s
39784/43812 (epoch 90.805) train_loss=65.50886536 time/batch=0.05s
39785/43812 (epoch 90.807) train_loss=130.84027100 time/batch=0.11s
39786/43812 (epoch 90.810) train_loss=157.90130615 time/batch=0.10s
39787/43812 (epoch 90.812) train_loss=128.43472290 time/batch=0.10s
39788/43812 (epoch 90.814) train_loss=194.40093994 time/batch=0.11s
39789/43812 (epoch 90.817) train_loss=143.96734619 time/batch=0.10s
39790/43812 (epoch 90.819) train_loss=116.39135742 time/batch=0.09s
39791/43812 (epoch 90.821) train_loss=103.25521088 time/batch=0.08s
39792/43812 (epoch 90.823) train_loss=109.22668457 time/batch=0.09s
39793/43812 (epoch 90.826) train_loss=102.24781799 time/batch=0.07s
39794/43812 (epoch 90.828) train_loss=177.08172607 time/batch=0.12s
39795/43812 (epoch 90.830) train_loss=131.52722168 time/batch=0.09s
39796/43812 (epoch 90.833) train_loss=156.98510742 time/batch=0.12s
39797/43812 (epoch 90.835) train_loss=95.82504272 time/batch=0.07s
39798/43812 (epoch 90.837) train_loss=100.02162170 time/batch=0.08s
39799/43812 (epoch 90.839) train_loss=78.28302765 time/batch=0.06s
Validating
    loss:	383.450201

39800/43812 (epoch 90.842) train_loss=113.86537170 time/batch=2.25s
39801/43812 (epoch 90.844) train_loss=159.65505981 time/batch=0.14s
39802/43812 (epoch 90.846) train_loss=192.45364380 time/batch=0.13s
39803/43812 (epoch 90.849) train_loss=178.04574585 time/batch=0.14s
39804/43812 (epoch 90.851) train_loss=62.07060242 time/batch=0.05s
39805/43812 (epoch 90.853) train_loss=106.85552979 time/batch=0.07s
39806/43812 (epoch 90.855) train_loss=146.91958618 time/batch=0.11s
39807/43812 (epoch 90.858) train_loss=111.97378540 time/batch=0.08s
39808/43812 (epoch 90.860) train_loss=192.76919556 time/batch=0.12s
39809/43812 (epoch 90.862) train_loss=75.69085693 time/batch=0.06s
39810/43812 (epoch 90.864) train_loss=116.31468201 time/batch=0.08s
39811/43812 (epoch 90.867) train_loss=176.24227905 time/batch=0.10s
39812/43812 (epoch 90.869) train_loss=136.62280273 time/batch=0.11s
39813/43812 (epoch 90.871) train_loss=139.81451416 time/batch=0.08s
39814/43812 (epoch 90.874) train_loss=96.88510895 time/batch=0.09s
39815/43812 (epoch 90.876) train_loss=246.34123230 time/batch=0.13s
39816/43812 (epoch 90.878) train_loss=93.93064880 time/batch=0.05s
39817/43812 (epoch 90.880) train_loss=10.44450188 time/batch=0.02s
39818/43812 (epoch 90.883) train_loss=157.08666992 time/batch=0.10s
39819/43812 (epoch 90.885) train_loss=119.59771729 time/batch=0.10s
39820/43812 (epoch 90.887) train_loss=138.66012573 time/batch=0.11s
39821/43812 (epoch 90.890) train_loss=56.17857742 time/batch=0.06s
39822/43812 (epoch 90.892) train_loss=127.07003784 time/batch=0.09s
39823/43812 (epoch 90.894) train_loss=153.62733459 time/batch=0.12s
39824/43812 (epoch 90.896) train_loss=126.46838379 time/batch=0.10s
39825/43812 (epoch 90.899) train_loss=71.89468384 time/batch=0.07s
39826/43812 (epoch 90.901) train_loss=95.09440613 time/batch=0.09s
39827/43812 (epoch 90.903) train_loss=123.55447388 time/batch=0.08s
39828/43812 (epoch 90.906) train_loss=95.80111694 time/batch=0.08s
39829/43812 (epoch 90.908) train_loss=150.81381226 time/batch=0.14s
39830/43812 (epoch 90.910) train_loss=61.04523468 time/batch=0.05s
39831/43812 (epoch 90.912) train_loss=48.06198120 time/batch=0.06s
39832/43812 (epoch 90.915) train_loss=71.77394104 time/batch=0.06s
39833/43812 (epoch 90.917) train_loss=138.36593628 time/batch=0.10s
39834/43812 (epoch 90.919) train_loss=174.70954895 time/batch=0.10s
39835/43812 (epoch 90.922) train_loss=103.42681885 time/batch=0.08s
39836/43812 (epoch 90.924) train_loss=103.77935791 time/batch=0.09s
39837/43812 (epoch 90.926) train_loss=7.30184650 time/batch=0.02s
39838/43812 (epoch 90.928) train_loss=137.15242004 time/batch=0.07s
39839/43812 (epoch 90.931) train_loss=127.04693604 time/batch=0.12s
39840/43812 (epoch 90.933) train_loss=135.63471985 time/batch=0.08s
39841/43812 (epoch 90.935) train_loss=115.67963409 time/batch=0.08s
39842/43812 (epoch 90.938) train_loss=113.48553467 time/batch=0.09s
39843/43812 (epoch 90.940) train_loss=75.01214600 time/batch=0.05s
39844/43812 (epoch 90.942) train_loss=102.31436157 time/batch=0.09s
39845/43812 (epoch 90.944) train_loss=7.95588970 time/batch=0.03s
39846/43812 (epoch 90.947) train_loss=117.20121765 time/batch=0.06s
39847/43812 (epoch 90.949) train_loss=105.10292816 time/batch=0.09s
39848/43812 (epoch 90.951) train_loss=6.57072401 time/batch=0.02s
39849/43812 (epoch 90.953) train_loss=7.67983389 time/batch=0.01s
39850/43812 (epoch 90.956) train_loss=43.39595795 time/batch=0.07s
39851/43812 (epoch 90.958) train_loss=89.53461456 time/batch=0.08s
39852/43812 (epoch 90.960) train_loss=5.69519997 time/batch=0.03s
39853/43812 (epoch 90.963) train_loss=5.02172089 time/batch=0.01s
39854/43812 (epoch 90.965) train_loss=4.80324650 time/batch=0.01s
39855/43812 (epoch 90.967) train_loss=5.12856197 time/batch=0.01s
39856/43812 (epoch 90.969) train_loss=3.86679363 time/batch=0.00s
39857/43812 (epoch 90.972) train_loss=4.70272875 time/batch=0.01s
39858/43812 (epoch 90.974) train_loss=5.22662258 time/batch=0.01s
setting learning rate to 0.0003557
39859/43812 (epoch 90.976) train_loss=367.92874146 time/batch=0.19s
39860/43812 (epoch 90.979) train_loss=975.92102051 time/batch=0.46s
39861/43812 (epoch 90.981) train_loss=546.17602539 time/batch=0.28s
39862/43812 (epoch 90.983) train_loss=974.39672852 time/batch=0.47s
39863/43812 (epoch 90.985) train_loss=566.48889160 time/batch=0.29s
39864/43812 (epoch 90.988) train_loss=401.01214600 time/batch=0.23s
39865/43812 (epoch 90.990) train_loss=304.48968506 time/batch=0.19s
39866/43812 (epoch 90.992) train_loss=650.47082520 time/batch=0.39s
39867/43812 (epoch 90.995) train_loss=1450.17724609 time/batch=0.53s
39868/43812 (epoch 90.997) train_loss=83.58050537 time/batch=0.06s
39869/43812 (epoch 90.999) train_loss=888.00683594 time/batch=0.40s
39870/43812 (epoch 91.001) train_loss=309.36871338 time/batch=0.20s
39871/43812 (epoch 91.004) train_loss=90.25780487 time/batch=0.07s
39872/43812 (epoch 91.006) train_loss=2353.26684570 time/batch=1.12s
39873/43812 (epoch 91.008) train_loss=104.56257629 time/batch=0.14s
39874/43812 (epoch 91.011) train_loss=671.94964600 time/batch=0.28s
39875/43812 (epoch 91.013) train_loss=338.03265381 time/batch=0.18s
39876/43812 (epoch 91.015) train_loss=307.37597656 time/batch=0.18s
39877/43812 (epoch 91.017) train_loss=146.01502991 time/batch=0.11s
39878/43812 (epoch 91.020) train_loss=875.96813965 time/batch=0.40s
39879/43812 (epoch 91.022) train_loss=298.10510254 time/batch=0.18s
39880/43812 (epoch 91.024) train_loss=233.42562866 time/batch=0.16s
39881/43812 (epoch 91.027) train_loss=500.51025391 time/batch=0.31s
39882/43812 (epoch 91.029) train_loss=304.16906738 time/batch=0.20s
39883/43812 (epoch 91.031) train_loss=1030.86083984 time/batch=2.53s
39884/43812 (epoch 91.033) train_loss=244.60025024 time/batch=0.26s
39885/43812 (epoch 91.036) train_loss=149.66622925 time/batch=0.10s
39886/43812 (epoch 91.038) train_loss=247.65385437 time/batch=0.19s
39887/43812 (epoch 91.040) train_loss=464.12670898 time/batch=0.25s
39888/43812 (epoch 91.043) train_loss=770.74816895 time/batch=0.42s
39889/43812 (epoch 91.045) train_loss=319.81912231 time/batch=0.20s
39890/43812 (epoch 91.047) train_loss=189.72354126 time/batch=0.14s
39891/43812 (epoch 91.049) train_loss=313.02734375 time/batch=0.21s
39892/43812 (epoch 91.052) train_loss=677.85778809 time/batch=0.32s
39893/43812 (epoch 91.054) train_loss=361.80755615 time/batch=0.23s
39894/43812 (epoch 91.056) train_loss=323.85308838 time/batch=0.25s
39895/43812 (epoch 91.058) train_loss=99.82057190 time/batch=0.07s
39896/43812 (epoch 91.061) train_loss=91.49754333 time/batch=0.08s
39897/43812 (epoch 91.063) train_loss=427.07931519 time/batch=0.24s
39898/43812 (epoch 91.065) train_loss=61.87221527 time/batch=0.05s
39899/43812 (epoch 91.068) train_loss=3444.64062500 time/batch=1.74s
Validating
    loss:	374.571432

39900/43812 (epoch 91.070) train_loss=245.70623779 time/batch=2.50s
39901/43812 (epoch 91.072) train_loss=1091.74609375 time/batch=0.66s
39902/43812 (epoch 91.074) train_loss=453.74633789 time/batch=0.26s
39903/43812 (epoch 91.077) train_loss=53.68207169 time/batch=0.05s
39904/43812 (epoch 91.079) train_loss=1465.38537598 time/batch=2.30s
39905/43812 (epoch 91.081) train_loss=175.27919006 time/batch=0.23s
39906/43812 (epoch 91.084) train_loss=153.93542480 time/batch=0.12s
39907/43812 (epoch 91.086) train_loss=356.56585693 time/batch=0.23s
39908/43812 (epoch 91.088) train_loss=86.99340057 time/batch=0.07s
39909/43812 (epoch 91.090) train_loss=99.03198242 time/batch=0.07s
39910/43812 (epoch 91.093) train_loss=555.56512451 time/batch=0.36s
39911/43812 (epoch 91.095) train_loss=828.60742188 time/batch=0.68s
39912/43812 (epoch 91.097) train_loss=67.38136292 time/batch=0.06s
39913/43812 (epoch 91.100) train_loss=530.91149902 time/batch=0.26s
39914/43812 (epoch 91.102) train_loss=134.34286499 time/batch=0.09s
39915/43812 (epoch 91.104) train_loss=103.49478149 time/batch=0.08s
39916/43812 (epoch 91.106) train_loss=41.02911758 time/batch=0.05s
39917/43812 (epoch 91.109) train_loss=96.83306885 time/batch=0.07s
39918/43812 (epoch 91.111) train_loss=121.00955200 time/batch=0.08s
39919/43812 (epoch 91.113) train_loss=73.04074097 time/batch=0.07s
39920/43812 (epoch 91.116) train_loss=154.45913696 time/batch=0.12s
39921/43812 (epoch 91.118) train_loss=251.67269897 time/batch=0.18s
39922/43812 (epoch 91.120) train_loss=95.09759521 time/batch=0.07s
39923/43812 (epoch 91.122) train_loss=203.84747314 time/batch=0.15s
39924/43812 (epoch 91.125) train_loss=180.04229736 time/batch=0.13s
39925/43812 (epoch 91.127) train_loss=228.46932983 time/batch=0.15s
39926/43812 (epoch 91.129) train_loss=511.38739014 time/batch=0.34s
39927/43812 (epoch 91.132) train_loss=244.92050171 time/batch=0.17s
39928/43812 (epoch 91.134) train_loss=106.85558319 time/batch=0.09s
39929/43812 (epoch 91.136) train_loss=202.33493042 time/batch=0.15s
39930/43812 (epoch 91.138) train_loss=486.30828857 time/batch=0.30s
39931/43812 (epoch 91.141) train_loss=172.88188171 time/batch=0.11s
39932/43812 (epoch 91.143) train_loss=281.17559814 time/batch=0.17s
39933/43812 (epoch 91.145) train_loss=146.49943542 time/batch=0.10s
39934/43812 (epoch 91.148) train_loss=110.93821716 time/batch=0.08s
39935/43812 (epoch 91.150) train_loss=820.03564453 time/batch=0.32s
39936/43812 (epoch 91.152) train_loss=148.43217468 time/batch=0.14s
39937/43812 (epoch 91.154) train_loss=174.43142700 time/batch=0.14s
39938/43812 (epoch 91.157) train_loss=229.57829285 time/batch=0.15s
39939/43812 (epoch 91.159) train_loss=106.10401917 time/batch=0.08s
39940/43812 (epoch 91.161) train_loss=168.51281738 time/batch=0.11s
39941/43812 (epoch 91.163) train_loss=168.99212646 time/batch=0.13s
39942/43812 (epoch 91.166) train_loss=99.15530396 time/batch=0.05s
39943/43812 (epoch 91.168) train_loss=115.83062744 time/batch=0.10s
39944/43812 (epoch 91.170) train_loss=261.48553467 time/batch=0.15s
39945/43812 (epoch 91.173) train_loss=1536.98364258 time/batch=1.99s
39946/43812 (epoch 91.175) train_loss=175.94027710 time/batch=0.22s
39947/43812 (epoch 91.177) train_loss=206.18003845 time/batch=0.15s
39948/43812 (epoch 91.179) train_loss=506.83941650 time/batch=0.30s
39949/43812 (epoch 91.182) train_loss=154.94998169 time/batch=0.12s
39950/43812 (epoch 91.184) train_loss=274.45217896 time/batch=0.16s
39951/43812 (epoch 91.186) train_loss=291.61376953 time/batch=0.20s
39952/43812 (epoch 91.189) train_loss=134.35443115 time/batch=0.11s
39953/43812 (epoch 91.191) train_loss=107.28912354 time/batch=0.08s
39954/43812 (epoch 91.193) train_loss=639.93469238 time/batch=0.33s
39955/43812 (epoch 91.195) train_loss=414.59301758 time/batch=0.25s
39956/43812 (epoch 91.198) train_loss=72.30256653 time/batch=0.06s
39957/43812 (epoch 91.200) train_loss=203.40167236 time/batch=0.13s
39958/43812 (epoch 91.202) train_loss=174.26834106 time/batch=0.11s
39959/43812 (epoch 91.205) train_loss=259.93807983 time/batch=0.18s
39960/43812 (epoch 91.207) train_loss=231.79025269 time/batch=0.16s
39961/43812 (epoch 91.209) train_loss=143.46234131 time/batch=0.09s
39962/43812 (epoch 91.211) train_loss=155.79435730 time/batch=0.14s
39963/43812 (epoch 91.214) train_loss=84.68887329 time/batch=0.07s
39964/43812 (epoch 91.216) train_loss=102.45497131 time/batch=0.06s
39965/43812 (epoch 91.218) train_loss=103.10292053 time/batch=0.08s
39966/43812 (epoch 91.221) train_loss=134.19058228 time/batch=0.10s
39967/43812 (epoch 91.223) train_loss=164.15208435 time/batch=0.11s
39968/43812 (epoch 91.225) train_loss=74.21745300 time/batch=0.06s
39969/43812 (epoch 91.227) train_loss=226.40139771 time/batch=0.16s
39970/43812 (epoch 91.230) train_loss=195.82025146 time/batch=0.13s
39971/43812 (epoch 91.232) train_loss=185.03572083 time/batch=0.15s
39972/43812 (epoch 91.234) train_loss=208.00624084 time/batch=0.15s
39973/43812 (epoch 91.237) train_loss=92.38226318 time/batch=0.07s
39974/43812 (epoch 91.239) train_loss=231.63858032 time/batch=0.17s
39975/43812 (epoch 91.241) train_loss=231.00614929 time/batch=0.16s
39976/43812 (epoch 91.243) train_loss=112.37053680 time/batch=0.09s
39977/43812 (epoch 91.246) train_loss=167.08605957 time/batch=0.11s
39978/43812 (epoch 91.248) train_loss=122.74026489 time/batch=0.09s
39979/43812 (epoch 91.250) train_loss=223.03106689 time/batch=0.24s
39980/43812 (epoch 91.252) train_loss=162.78369141 time/batch=0.14s
39981/43812 (epoch 91.255) train_loss=274.60992432 time/batch=0.17s
39982/43812 (epoch 91.257) train_loss=65.10820770 time/batch=0.06s
39983/43812 (epoch 91.259) train_loss=237.48582458 time/batch=0.17s
39984/43812 (epoch 91.262) train_loss=236.46575928 time/batch=0.18s
39985/43812 (epoch 91.264) train_loss=60.01770401 time/batch=0.05s
39986/43812 (epoch 91.266) train_loss=103.62152100 time/batch=0.08s
39987/43812 (epoch 91.268) train_loss=69.85189819 time/batch=0.06s
39988/43812 (epoch 91.271) train_loss=226.44125366 time/batch=0.15s
39989/43812 (epoch 91.273) train_loss=193.28164673 time/batch=0.14s
39990/43812 (epoch 91.275) train_loss=198.24629211 time/batch=0.15s
39991/43812 (epoch 91.278) train_loss=188.50109863 time/batch=0.13s
39992/43812 (epoch 91.280) train_loss=76.10828400 time/batch=0.07s
39993/43812 (epoch 91.282) train_loss=194.24697876 time/batch=0.14s
39994/43812 (epoch 91.284) train_loss=288.46685791 time/batch=0.19s
39995/43812 (epoch 91.287) train_loss=200.56292725 time/batch=0.14s
39996/43812 (epoch 91.289) train_loss=236.90518188 time/batch=0.17s
39997/43812 (epoch 91.291) train_loss=146.88555908 time/batch=0.10s
39998/43812 (epoch 91.294) train_loss=78.24378967 time/batch=0.07s
39999/43812 (epoch 91.296) train_loss=9.85383034 time/batch=0.02s
Validating
    loss:	386.833330

40000/43812 (epoch 91.298) train_loss=93.08532715 time/batch=2.45s
40001/43812 (epoch 91.300) train_loss=189.84344482 time/batch=0.13s
40002/43812 (epoch 91.303) train_loss=154.17427063 time/batch=0.12s
40003/43812 (epoch 91.305) train_loss=400.84161377 time/batch=0.34s
40004/43812 (epoch 91.307) train_loss=106.45680237 time/batch=0.08s
40005/43812 (epoch 91.310) train_loss=217.88568115 time/batch=0.14s
40006/43812 (epoch 91.312) train_loss=95.34522247 time/batch=0.08s
40007/43812 (epoch 91.314) train_loss=249.93359375 time/batch=0.17s
40008/43812 (epoch 91.316) train_loss=187.83770752 time/batch=0.16s
