vocabulary size: 6084
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
9074/13140 (epoch 20.717) train_loss=156.65589905 time/batch=0.06s
9075/13140 (epoch 20.719) train_loss=149.80789185 time/batch=0.04s
9076/13140 (epoch 20.721) train_loss=231.13684082 time/batch=0.09s
9077/13140 (epoch 20.724) train_loss=166.19253540 time/batch=0.07s
9078/13140 (epoch 20.726) train_loss=236.47947693 time/batch=0.08s
9079/13140 (epoch 20.728) train_loss=159.82876587 time/batch=0.07s
9080/13140 (epoch 20.731) train_loss=189.04879761 time/batch=0.05s
9081/13140 (epoch 20.733) train_loss=171.57073975 time/batch=0.07s
9082/13140 (epoch 20.735) train_loss=309.53155518 time/batch=0.09s
9083/13140 (epoch 20.737) train_loss=150.45324707 time/batch=0.06s
9084/13140 (epoch 20.740) train_loss=134.39985657 time/batch=0.06s
9085/13140 (epoch 20.742) train_loss=99.64663696 time/batch=0.03s
9086/13140 (epoch 20.744) train_loss=223.12571716 time/batch=0.09s
9087/13140 (epoch 20.747) train_loss=122.60339355 time/batch=0.05s
9088/13140 (epoch 20.749) train_loss=116.56353760 time/batch=0.04s
9089/13140 (epoch 20.751) train_loss=227.14169312 time/batch=0.08s
9090/13140 (epoch 20.753) train_loss=239.49650574 time/batch=0.08s
9091/13140 (epoch 20.756) train_loss=177.00750732 time/batch=0.06s
9092/13140 (epoch 20.758) train_loss=173.23577881 time/batch=0.07s
9093/13140 (epoch 20.760) train_loss=244.75726318 time/batch=0.10s
9094/13140 (epoch 20.763) train_loss=150.66459656 time/batch=0.04s
9095/13140 (epoch 20.765) train_loss=137.56387329 time/batch=0.06s
9096/13140 (epoch 20.767) train_loss=170.95083618 time/batch=0.05s
9097/13140 (epoch 20.769) train_loss=204.72181702 time/batch=0.08s
9098/13140 (epoch 20.772) train_loss=177.90000916 time/batch=0.07s
9099/13140 (epoch 20.774) train_loss=136.95350647 time/batch=0.06s
Validating
    loss:	434.294429

9100/13140 (epoch 20.776) train_loss=127.93596649 time/batch=2.16s
9101/13140 (epoch 20.779) train_loss=328.16827393 time/batch=0.08s
9102/13140 (epoch 20.781) train_loss=180.13229370 time/batch=0.08s
9103/13140 (epoch 20.783) train_loss=160.04339600 time/batch=0.06s
9104/13140 (epoch 20.785) train_loss=160.59693909 time/batch=0.06s
9105/13140 (epoch 20.788) train_loss=124.92954254 time/batch=0.06s
9106/13140 (epoch 20.790) train_loss=198.30068970 time/batch=0.05s
9107/13140 (epoch 20.792) train_loss=141.86761475 time/batch=0.06s
9108/13140 (epoch 20.795) train_loss=226.04573059 time/batch=0.07s
9109/13140 (epoch 20.797) train_loss=194.78927612 time/batch=0.08s
9110/13140 (epoch 20.799) train_loss=286.31381226 time/batch=0.09s
9111/13140 (epoch 20.801) train_loss=187.73065186 time/batch=0.07s
9112/13140 (epoch 20.804) train_loss=215.00129700 time/batch=0.10s
9113/13140 (epoch 20.806) train_loss=158.89245605 time/batch=0.05s
9114/13140 (epoch 20.808) train_loss=161.63119507 time/batch=0.04s
9115/13140 (epoch 20.811) train_loss=182.84687805 time/batch=0.07s
9116/13140 (epoch 20.813) train_loss=240.21028137 time/batch=0.10s
9117/13140 (epoch 20.815) train_loss=203.53845215 time/batch=0.07s
9118/13140 (epoch 20.817) train_loss=213.68228149 time/batch=0.07s
9119/13140 (epoch 20.820) train_loss=169.04043579 time/batch=0.07s
9120/13140 (epoch 20.822) train_loss=179.26184082 time/batch=0.05s
9121/13140 (epoch 20.824) train_loss=217.02500916 time/batch=0.09s
9122/13140 (epoch 20.826) train_loss=177.89859009 time/batch=0.07s
9123/13140 (epoch 20.829) train_loss=162.99209595 time/batch=0.06s
9124/13140 (epoch 20.831) train_loss=219.38858032 time/batch=0.07s
9125/13140 (epoch 20.833) train_loss=221.58985901 time/batch=0.09s
9126/13140 (epoch 20.836) train_loss=178.71597290 time/batch=0.06s
9127/13140 (epoch 20.838) train_loss=162.40139771 time/batch=0.07s
9128/13140 (epoch 20.840) train_loss=237.51501465 time/batch=0.08s
9129/13140 (epoch 20.842) train_loss=157.21942139 time/batch=0.06s
9130/13140 (epoch 20.845) train_loss=200.23947144 time/batch=0.09s
9131/13140 (epoch 20.847) train_loss=205.59823608 time/batch=0.09s
9132/13140 (epoch 20.849) train_loss=128.03869629 time/batch=0.04s
9133/13140 (epoch 20.852) train_loss=210.45901489 time/batch=0.09s
9134/13140 (epoch 20.854) train_loss=237.65248108 time/batch=0.06s
9135/13140 (epoch 20.856) train_loss=178.06454468 time/batch=0.07s
9136/13140 (epoch 20.858) train_loss=100.27561188 time/batch=0.05s
9137/13140 (epoch 20.861) train_loss=296.90521240 time/batch=0.08s
9138/13140 (epoch 20.863) train_loss=211.85745239 time/batch=0.09s
9139/13140 (epoch 20.865) train_loss=154.34289551 time/batch=0.05s
9140/13140 (epoch 20.868) train_loss=169.62411499 time/batch=0.06s
9141/13140 (epoch 20.870) train_loss=112.17355347 time/batch=0.04s
9142/13140 (epoch 20.872) train_loss=159.73747253 time/batch=0.06s
9143/13140 (epoch 20.874) train_loss=146.89916992 time/batch=0.05s
9144/13140 (epoch 20.877) train_loss=236.21917725 time/batch=0.09s
9145/13140 (epoch 20.879) train_loss=122.18365479 time/batch=0.05s
9146/13140 (epoch 20.881) train_loss=114.82530975 time/batch=0.05s
9147/13140 (epoch 20.884) train_loss=167.04489136 time/batch=0.06s
9148/13140 (epoch 20.886) train_loss=215.00537109 time/batch=0.09s
9149/13140 (epoch 20.888) train_loss=125.21097565 time/batch=0.06s
9150/13140 (epoch 20.890) train_loss=184.62881470 time/batch=0.07s
9151/13140 (epoch 20.893) train_loss=116.16404724 time/batch=0.06s
9152/13140 (epoch 20.895) train_loss=186.60598755 time/batch=0.08s
9153/13140 (epoch 20.897) train_loss=113.16168213 time/batch=0.05s
9154/13140 (epoch 20.900) train_loss=241.60148621 time/batch=0.07s
9155/13140 (epoch 20.902) train_loss=190.84039307 time/batch=0.08s
9156/13140 (epoch 20.904) train_loss=212.28927612 time/batch=0.07s
9157/13140 (epoch 20.906) train_loss=144.68862915 time/batch=0.06s
9158/13140 (epoch 20.909) train_loss=131.44883728 time/batch=0.04s
9159/13140 (epoch 20.911) train_loss=98.15176392 time/batch=0.05s
9160/13140 (epoch 20.913) train_loss=119.65838623 time/batch=0.06s
9161/13140 (epoch 20.916) train_loss=175.85607910 time/batch=0.07s
9162/13140 (epoch 20.918) train_loss=131.67675781 time/batch=0.06s
9163/13140 (epoch 20.920) train_loss=204.51887512 time/batch=0.07s
9164/13140 (epoch 20.922) train_loss=217.99386597 time/batch=0.08s
9165/13140 (epoch 20.925) train_loss=201.74383545 time/batch=0.07s
9166/13140 (epoch 20.927) train_loss=107.71626282 time/batch=0.06s
9167/13140 (epoch 20.929) train_loss=154.02360535 time/batch=0.05s
9168/13140 (epoch 20.932) train_loss=297.90185547 time/batch=0.09s
9169/13140 (epoch 20.934) train_loss=224.56024170 time/batch=0.07s
9170/13140 (epoch 20.936) train_loss=208.28735352 time/batch=0.09s
9171/13140 (epoch 20.938) train_loss=221.66052246 time/batch=0.08s
9172/13140 (epoch 20.941) train_loss=193.47396851 time/batch=0.07s
9173/13140 (epoch 20.943) train_loss=217.72177124 time/batch=0.09s
9174/13140 (epoch 20.945) train_loss=158.90399170 time/batch=0.05s
9175/13140 (epoch 20.947) train_loss=183.03955078 time/batch=0.08s
9176/13140 (epoch 20.950) train_loss=205.36500549 time/batch=0.08s
9177/13140 (epoch 20.952) train_loss=162.11135864 time/batch=0.06s
9178/13140 (epoch 20.954) train_loss=190.84317017 time/batch=0.08s
9179/13140 (epoch 20.957) train_loss=139.10473633 time/batch=0.06s
9180/13140 (epoch 20.959) train_loss=90.97187805 time/batch=0.04s
9181/13140 (epoch 20.961) train_loss=168.20460510 time/batch=0.06s
9182/13140 (epoch 20.963) train_loss=228.56875610 time/batch=0.08s
9183/13140 (epoch 20.966) train_loss=147.18106079 time/batch=0.04s
9184/13140 (epoch 20.968) train_loss=201.17320251 time/batch=0.08s
9185/13140 (epoch 20.970) train_loss=208.95092773 time/batch=0.07s
9186/13140 (epoch 20.973) train_loss=209.85058594 time/batch=0.09s
9187/13140 (epoch 20.975) train_loss=168.57577515 time/batch=0.07s
9188/13140 (epoch 20.977) train_loss=226.47349548 time/batch=0.08s
9189/13140 (epoch 20.979) train_loss=114.91351318 time/batch=0.05s
9190/13140 (epoch 20.982) train_loss=125.10063171 time/batch=0.05s
9191/13140 (epoch 20.984) train_loss=101.10924530 time/batch=0.04s
9192/13140 (epoch 20.986) train_loss=179.39025879 time/batch=0.09s
9193/13140 (epoch 20.989) train_loss=106.64276123 time/batch=0.04s
9194/13140 (epoch 20.991) train_loss=137.08532715 time/batch=0.05s
9195/13140 (epoch 20.993) train_loss=231.06097412 time/batch=0.08s
9196/13140 (epoch 20.995) train_loss=130.44219971 time/batch=0.07s
9197/13140 (epoch 20.998) train_loss=157.38403320 time/batch=0.06s
9198/13140 (epoch 21.000) train_loss=163.94714355 time/batch=0.06s
9199/13140 (epoch 21.002) train_loss=400.51614380 time/batch=0.15s
Validating
    loss:	450.340850

9200/13140 (epoch 21.005) train_loss=943.94323730 time/batch=2.57s
9201/13140 (epoch 21.007) train_loss=1575.87597656 time/batch=0.34s
9202/13140 (epoch 21.009) train_loss=301.08682251 time/batch=0.13s
9203/13140 (epoch 21.011) train_loss=907.89367676 time/batch=0.24s
9204/13140 (epoch 21.014) train_loss=1772.04565430 time/batch=0.44s
9205/13140 (epoch 21.016) train_loss=2170.07153320 time/batch=0.53s
9206/13140 (epoch 21.018) train_loss=874.38964844 time/batch=0.25s
9207/13140 (epoch 21.021) train_loss=979.14764404 time/batch=0.23s
9208/13140 (epoch 21.023) train_loss=6038.24511719 time/batch=1.88s
9209/13140 (epoch 21.025) train_loss=119.31628418 time/batch=0.13s
9210/13140 (epoch 21.027) train_loss=671.91918945 time/batch=0.19s
9211/13140 (epoch 21.030) train_loss=4527.83935547 time/batch=1.61s
9212/13140 (epoch 21.032) train_loss=591.62316895 time/batch=0.26s
9213/13140 (epoch 21.034) train_loss=1918.30981445 time/batch=0.49s
9214/13140 (epoch 21.037) train_loss=315.73400879 time/batch=0.13s
9215/13140 (epoch 21.039) train_loss=735.73950195 time/batch=0.21s
9216/13140 (epoch 21.041) train_loss=109.23117065 time/batch=0.05s
9217/13140 (epoch 21.043) train_loss=457.84027100 time/batch=0.14s
9218/13140 (epoch 21.046) train_loss=295.87811279 time/batch=0.09s
9219/13140 (epoch 21.048) train_loss=506.41961670 time/batch=0.17s
9220/13140 (epoch 21.050) train_loss=2029.50427246 time/batch=0.59s
9221/13140 (epoch 21.053) train_loss=3276.11840820 time/batch=0.75s
9222/13140 (epoch 21.055) train_loss=228.03311157 time/batch=0.12s
9223/13140 (epoch 21.057) train_loss=1047.30200195 time/batch=0.28s
9224/13140 (epoch 21.059) train_loss=1331.42895508 time/batch=0.34s
9225/13140 (epoch 21.062) train_loss=64.41822815 time/batch=0.04s
9226/13140 (epoch 21.064) train_loss=371.54278564 time/batch=0.15s
9227/13140 (epoch 21.066) train_loss=3019.91772461 time/batch=0.65s
9228/13140 (epoch 21.068) train_loss=377.75689697 time/batch=0.16s
9229/13140 (epoch 21.071) train_loss=1308.37792969 time/batch=0.26s
9230/13140 (epoch 21.073) train_loss=669.33123779 time/batch=0.27s
9231/13140 (epoch 21.075) train_loss=478.31192017 time/batch=0.16s
9232/13140 (epoch 21.078) train_loss=76.85424805 time/batch=0.03s
9233/13140 (epoch 21.080) train_loss=1275.10351562 time/batch=0.31s
9234/13140 (epoch 21.082) train_loss=456.43685913 time/batch=0.15s
9235/13140 (epoch 21.084) train_loss=231.03854370 time/batch=0.07s
9236/13140 (epoch 21.087) train_loss=1822.57934570 time/batch=0.39s
9237/13140 (epoch 21.089) train_loss=4648.04931641 time/batch=1.24s
9238/13140 (epoch 21.091) train_loss=1087.31079102 time/batch=0.29s
9239/13140 (epoch 21.094) train_loss=329.28753662 time/batch=0.12s
9240/13140 (epoch 21.096) train_loss=363.44177246 time/batch=0.15s
9241/13140 (epoch 21.098) train_loss=81.98144531 time/batch=0.03s
9242/13140 (epoch 21.100) train_loss=101.78135681 time/batch=0.03s
9243/13140 (epoch 21.103) train_loss=93.68699646 time/batch=0.03s
9244/13140 (epoch 21.105) train_loss=1280.18188477 time/batch=0.35s
9245/13140 (epoch 21.107) train_loss=746.81005859 time/batch=0.31s
9246/13140 (epoch 21.110) train_loss=1327.50976562 time/batch=0.36s
9247/13140 (epoch 21.112) train_loss=2233.48925781 time/batch=0.56s
9248/13140 (epoch 21.114) train_loss=1009.77661133 time/batch=0.30s
9249/13140 (epoch 21.116) train_loss=817.57855225 time/batch=0.25s
9250/13140 (epoch 21.119) train_loss=1854.32177734 time/batch=0.53s
9251/13140 (epoch 21.121) train_loss=393.09069824 time/batch=0.21s
9252/13140 (epoch 21.123) train_loss=105.42781067 time/batch=0.04s
9253/13140 (epoch 21.126) train_loss=216.52568054 time/batch=0.06s
9254/13140 (epoch 21.128) train_loss=1096.46374512 time/batch=0.25s
9255/13140 (epoch 21.130) train_loss=2164.84765625 time/batch=2.07s
9256/13140 (epoch 21.132) train_loss=827.47479248 time/batch=0.32s
9257/13140 (epoch 21.135) train_loss=900.91992188 time/batch=0.22s
9258/13140 (epoch 21.137) train_loss=192.15095520 time/batch=0.07s
9259/13140 (epoch 21.139) train_loss=996.10278320 time/batch=0.31s
9260/13140 (epoch 21.142) train_loss=368.48431396 time/batch=0.15s
9261/13140 (epoch 21.144) train_loss=1613.68920898 time/batch=0.48s
9262/13140 (epoch 21.146) train_loss=1382.47509766 time/batch=0.42s
9263/13140 (epoch 21.148) train_loss=211.72334290 time/batch=0.09s
9264/13140 (epoch 21.151) train_loss=133.09378052 time/batch=0.05s
9265/13140 (epoch 21.153) train_loss=497.91394043 time/batch=0.16s
9266/13140 (epoch 21.155) train_loss=575.42102051 time/batch=0.17s
9267/13140 (epoch 21.158) train_loss=631.92156982 time/batch=0.26s
9268/13140 (epoch 21.160) train_loss=262.40570068 time/batch=0.14s
9269/13140 (epoch 21.162) train_loss=264.42150879 time/batch=0.10s
9270/13140 (epoch 21.164) train_loss=471.25592041 time/batch=0.15s
9271/13140 (epoch 21.167) train_loss=739.87341309 time/batch=0.29s
9272/13140 (epoch 21.169) train_loss=383.29650879 time/batch=0.16s
9273/13140 (epoch 21.171) train_loss=788.58532715 time/batch=0.28s
9274/13140 (epoch 21.174) train_loss=118.48703003 time/batch=0.06s
9275/13140 (epoch 21.176) train_loss=171.19421387 time/batch=0.05s
9276/13140 (epoch 21.178) train_loss=948.35321045 time/batch=0.27s
9277/13140 (epoch 21.180) train_loss=621.57519531 time/batch=0.21s
9278/13140 (epoch 21.183) train_loss=291.25225830 time/batch=0.11s
9279/13140 (epoch 21.185) train_loss=1331.34521484 time/batch=0.30s
9280/13140 (epoch 21.187) train_loss=230.04888916 time/batch=0.12s
9281/13140 (epoch 21.189) train_loss=1134.33642578 time/batch=0.36s
9282/13140 (epoch 21.192) train_loss=410.64370728 time/batch=0.16s
9283/13140 (epoch 21.194) train_loss=151.55969238 time/batch=0.05s
9284/13140 (epoch 21.196) train_loss=181.10296631 time/batch=0.06s
9285/13140 (epoch 21.199) train_loss=126.23734283 time/batch=0.05s
9286/13140 (epoch 21.201) train_loss=242.32525635 time/batch=0.08s
9287/13140 (epoch 21.203) train_loss=148.43498230 time/batch=0.05s
9288/13140 (epoch 21.205) train_loss=304.25134277 time/batch=0.11s
9289/13140 (epoch 21.208) train_loss=396.42483521 time/batch=0.12s
9290/13140 (epoch 21.210) train_loss=492.60089111 time/batch=0.16s
9291/13140 (epoch 21.212) train_loss=128.44866943 time/batch=0.05s
9292/13140 (epoch 21.215) train_loss=886.15234375 time/batch=0.21s
9293/13140 (epoch 21.217) train_loss=149.81272888 time/batch=0.07s
9294/13140 (epoch 21.219) train_loss=1268.64770508 time/batch=0.29s
9295/13140 (epoch 21.221) train_loss=159.98904419 time/batch=0.09s
9296/13140 (epoch 21.224) train_loss=136.42620850 time/batch=0.05s
9297/13140 (epoch 21.226) train_loss=271.56845093 time/batch=0.10s
9298/13140 (epoch 21.228) train_loss=381.69876099 time/batch=0.14s
9299/13140 (epoch 21.231) train_loss=117.33439636 time/batch=0.04s
Validating
    loss:	431.363824

9300/13140 (epoch 21.233) train_loss=316.85821533 time/batch=2.18s
9301/13140 (epoch 21.235) train_loss=535.21234131 time/batch=0.20s
9302/13140 (epoch 21.237) train_loss=301.73620605 time/batch=0.10s
9303/13140 (epoch 21.240) train_loss=206.06878662 time/batch=0.11s
9304/13140 (epoch 21.242) train_loss=197.03071594 time/batch=0.10s
9305/13140 (epoch 21.244) train_loss=233.10729980 time/batch=0.09s
9306/13140 (epoch 21.247) train_loss=651.50573730 time/batch=0.26s
9307/13140 (epoch 21.249) train_loss=153.40313721 time/batch=0.06s
9308/13140 (epoch 21.251) train_loss=231.86535645 time/batch=0.09s
9309/13140 (epoch 21.253) train_loss=144.19567871 time/batch=0.05s
9310/13140 (epoch 21.256) train_loss=137.02725220 time/batch=0.05s
9311/13140 (epoch 21.258) train_loss=622.98486328 time/batch=0.16s
9312/13140 (epoch 21.260) train_loss=714.01916504 time/batch=0.20s
9313/13140 (epoch 21.263) train_loss=145.26983643 time/batch=0.06s
9314/13140 (epoch 21.265) train_loss=171.96035767 time/batch=0.07s
9315/13140 (epoch 21.267) train_loss=297.20983887 time/batch=0.12s
9316/13140 (epoch 21.269) train_loss=294.06933594 time/batch=0.09s
9317/13140 (epoch 21.272) train_loss=231.13543701 time/batch=0.08s
9318/13140 (epoch 21.274) train_loss=189.55798340 time/batch=0.06s
9319/13140 (epoch 21.276) train_loss=294.18005371 time/batch=0.09s
9320/13140 (epoch 21.279) train_loss=354.02493286 time/batch=0.13s
9321/13140 (epoch 21.281) train_loss=260.94445801 time/batch=0.11s
9322/13140 (epoch 21.283) train_loss=114.16201782 time/batch=0.03s
9323/13140 (epoch 21.285) train_loss=1077.96630859 time/batch=0.33s
9324/13140 (epoch 21.288) train_loss=1726.41101074 time/batch=0.55s
9325/13140 (epoch 21.290) train_loss=695.17285156 time/batch=0.20s
9326/13140 (epoch 21.292) train_loss=215.39839172 time/batch=0.07s
9327/13140 (epoch 21.295) train_loss=261.45422363 time/batch=0.11s
9328/13140 (epoch 21.297) train_loss=142.96298218 time/batch=0.06s
9329/13140 (epoch 21.299) train_loss=233.61563110 time/batch=0.09s
9330/13140 (epoch 21.301) train_loss=332.80621338 time/batch=0.11s
9331/13140 (epoch 21.304) train_loss=241.82849121 time/batch=0.08s
9332/13140 (epoch 21.306) train_loss=90.06791687 time/batch=0.03s
9333/13140 (epoch 21.308) train_loss=405.92602539 time/batch=0.14s
9334/13140 (epoch 21.311) train_loss=257.99981689 time/batch=0.10s
9335/13140 (epoch 21.313) train_loss=121.33241272 time/batch=0.05s
9336/13140 (epoch 21.315) train_loss=924.46710205 time/batch=0.32s
9337/13140 (epoch 21.317) train_loss=389.51593018 time/batch=0.17s
9338/13140 (epoch 21.320) train_loss=235.83816528 time/batch=0.11s
9339/13140 (epoch 21.322) train_loss=138.36872864 time/batch=0.04s
9340/13140 (epoch 21.324) train_loss=170.77796936 time/batch=0.06s
9341/13140 (epoch 21.326) train_loss=163.03416443 time/batch=0.08s
9342/13140 (epoch 21.329) train_loss=237.07000732 time/batch=0.08s
9343/13140 (epoch 21.331) train_loss=246.36123657 time/batch=0.11s
9344/13140 (epoch 21.333) train_loss=343.89727783 time/batch=0.12s
9345/13140 (epoch 21.336) train_loss=238.00125122 time/batch=0.07s
9346/13140 (epoch 21.338) train_loss=114.11748505 time/batch=0.05s
9347/13140 (epoch 21.340) train_loss=211.87722778 time/batch=0.10s
9348/13140 (epoch 21.342) train_loss=187.73265076 time/batch=0.06s
9349/13140 (epoch 21.345) train_loss=173.51275635 time/batch=0.08s
9350/13140 (epoch 21.347) train_loss=147.52375793 time/batch=0.05s
9351/13140 (epoch 21.349) train_loss=488.09960938 time/batch=0.15s
9352/13140 (epoch 21.352) train_loss=249.76000977 time/batch=0.11s
9353/13140 (epoch 21.354) train_loss=113.97468567 time/batch=0.04s
9354/13140 (epoch 21.356) train_loss=152.60180664 time/batch=0.05s
9355/13140 (epoch 21.358) train_loss=168.80180359 time/batch=0.07s
9356/13140 (epoch 21.361) train_loss=397.43417358 time/batch=0.12s
9357/13140 (epoch 21.363) train_loss=218.96508789 time/batch=0.09s
9358/13140 (epoch 21.365) train_loss=369.29138184 time/batch=0.11s
9359/13140 (epoch 21.368) train_loss=104.78100586 time/batch=0.05s
9360/13140 (epoch 21.370) train_loss=1301.54809570 time/batch=0.76s
9361/13140 (epoch 21.372) train_loss=226.72888184 time/batch=0.13s
9362/13140 (epoch 21.374) train_loss=201.28852844 time/batch=0.08s
9363/13140 (epoch 21.377) train_loss=119.02323914 time/batch=0.03s
9364/13140 (epoch 21.379) train_loss=281.12298584 time/batch=0.09s
9365/13140 (epoch 21.381) train_loss=292.62921143 time/batch=0.09s
9366/13140 (epoch 21.384) train_loss=123.27307892 time/batch=0.05s
9367/13140 (epoch 21.386) train_loss=130.40588379 time/batch=0.04s
9368/13140 (epoch 21.388) train_loss=108.36935425 time/batch=0.04s
9369/13140 (epoch 21.390) train_loss=165.17660522 time/batch=0.08s
9370/13140 (epoch 21.393) train_loss=340.01458740 time/batch=0.12s
9371/13140 (epoch 21.395) train_loss=138.10498047 time/batch=0.05s
9372/13140 (epoch 21.397) train_loss=142.22686768 time/batch=0.07s
9373/13140 (epoch 21.400) train_loss=297.29406738 time/batch=0.08s
9374/13140 (epoch 21.402) train_loss=408.40045166 time/batch=0.13s
9375/13140 (epoch 21.404) train_loss=102.45439148 time/batch=0.05s
9376/13140 (epoch 21.406) train_loss=169.90678406 time/batch=0.05s
9377/13140 (epoch 21.409) train_loss=218.57901001 time/batch=0.06s
9378/13140 (epoch 21.411) train_loss=141.10081482 time/batch=0.04s
9379/13140 (epoch 21.413) train_loss=203.83717346 time/batch=0.07s
9380/13140 (epoch 21.416) train_loss=180.55972290 time/batch=0.07s
9381/13140 (epoch 21.418) train_loss=121.45354462 time/batch=0.06s
9382/13140 (epoch 21.420) train_loss=197.48745728 time/batch=0.07s
9383/13140 (epoch 21.422) train_loss=120.29795837 time/batch=0.05s
9384/13140 (epoch 21.425) train_loss=143.55606079 time/batch=0.06s
9385/13140 (epoch 21.427) train_loss=193.35015869 time/batch=0.07s
9386/13140 (epoch 21.429) train_loss=118.44689178 time/batch=0.05s
9387/13140 (epoch 21.432) train_loss=114.14329529 time/batch=0.05s
9388/13140 (epoch 21.434) train_loss=189.38194275 time/batch=0.07s
9389/13140 (epoch 21.436) train_loss=235.72555542 time/batch=0.10s
9390/13140 (epoch 21.438) train_loss=171.73298645 time/batch=0.05s
9391/13140 (epoch 21.441) train_loss=219.36201477 time/batch=0.09s
9392/13140 (epoch 21.443) train_loss=352.57910156 time/batch=0.11s
9393/13140 (epoch 21.445) train_loss=132.07865906 time/batch=0.06s
9394/13140 (epoch 21.447) train_loss=141.76319885 time/batch=0.04s
9395/13140 (epoch 21.450) train_loss=290.17779541 time/batch=0.13s
9396/13140 (epoch 21.452) train_loss=332.31665039 time/batch=0.11s
9397/13140 (epoch 21.454) train_loss=393.53369141 time/batch=0.13s
9398/13140 (epoch 21.457) train_loss=112.38966370 time/batch=0.03s
9399/13140 (epoch 21.459) train_loss=124.95024109 time/batch=0.05s
Validating
    loss:	427.962959

9400/13140 (epoch 21.461) train_loss=240.04205322 time/batch=2.44s
9401/13140 (epoch 21.463) train_loss=183.84808350 time/batch=0.08s
9402/13140 (epoch 21.466) train_loss=239.39720154 time/batch=0.08s
9403/13140 (epoch 21.468) train_loss=280.66400146 time/batch=0.12s
9404/13140 (epoch 21.470) train_loss=320.18664551 time/batch=0.13s
9405/13140 (epoch 21.473) train_loss=186.44354248 time/batch=0.06s
9406/13140 (epoch 21.475) train_loss=99.20582581 time/batch=0.04s
9407/13140 (epoch 21.477) train_loss=139.84359741 time/batch=0.06s
9408/13140 (epoch 21.479) train_loss=281.92291260 time/batch=0.10s
9409/13140 (epoch 21.482) train_loss=158.96903992 time/batch=0.05s
9410/13140 (epoch 21.484) train_loss=289.12875366 time/batch=0.10s
9411/13140 (epoch 21.486) train_loss=229.13858032 time/batch=0.10s
9412/13140 (epoch 21.489) train_loss=171.75030518 time/batch=0.07s
9413/13140 (epoch 21.491) train_loss=212.78887939 time/batch=0.09s
9414/13140 (epoch 21.493) train_loss=294.81640625 time/batch=0.10s
9415/13140 (epoch 21.495) train_loss=198.56323242 time/batch=0.08s
9416/13140 (epoch 21.498) train_loss=268.64126587 time/batch=0.12s
9417/13140 (epoch 21.500) train_loss=340.52749634 time/batch=0.13s
9418/13140 (epoch 21.502) train_loss=197.08390808 time/batch=0.06s
9419/13140 (epoch 21.505) train_loss=197.55419922 time/batch=0.07s
9420/13140 (epoch 21.507) train_loss=197.47572327 time/batch=0.09s
9421/13140 (epoch 21.509) train_loss=366.13531494 time/batch=0.11s
9422/13140 (epoch 21.511) train_loss=331.59399414 time/batch=0.12s
9423/13140 (epoch 21.514) train_loss=484.26870728 time/batch=0.16s
9424/13140 (epoch 21.516) train_loss=168.14135742 time/batch=0.07s
9425/13140 (epoch 21.518) train_loss=220.91752625 time/batch=0.09s
9426/13140 (epoch 21.521) train_loss=178.80935669 time/batch=0.08s
9427/13140 (epoch 21.523) train_loss=185.76542664 time/batch=0.08s
9428/13140 (epoch 21.525) train_loss=175.44567871 time/batch=0.08s
9429/13140 (epoch 21.527) train_loss=183.68276978 time/batch=0.06s
9430/13140 (epoch 21.530) train_loss=179.56668091 time/batch=0.07s
9431/13140 (epoch 21.532) train_loss=373.75714111 time/batch=0.16s
9432/13140 (epoch 21.534) train_loss=210.82965088 time/batch=0.10s
9433/13140 (epoch 21.537) train_loss=173.65519714 time/batch=0.06s
9434/13140 (epoch 21.539) train_loss=231.61578369 time/batch=0.07s
9435/13140 (epoch 21.541) train_loss=105.32333374 time/batch=0.06s
9436/13140 (epoch 21.543) train_loss=145.39407349 time/batch=0.04s
9437/13140 (epoch 21.546) train_loss=178.12068176 time/batch=0.06s
9438/13140 (epoch 21.548) train_loss=131.90451050 time/batch=0.06s
9439/13140 (epoch 21.550) train_loss=196.76217651 time/batch=0.10s
9440/13140 (epoch 21.553) train_loss=139.60345459 time/batch=0.04s
9441/13140 (epoch 21.555) train_loss=178.71130371 time/batch=0.06s
9442/13140 (epoch 21.557) train_loss=150.95394897 time/batch=0.06s
9443/13140 (epoch 21.559) train_loss=222.10470581 time/batch=0.08s
9444/13140 (epoch 21.562) train_loss=169.96015930 time/batch=0.07s
9445/13140 (epoch 21.564) train_loss=155.75537109 time/batch=0.05s
9446/13140 (epoch 21.566) train_loss=247.28454590 time/batch=0.10s
9447/13140 (epoch 21.568) train_loss=134.68788147 time/batch=0.04s
9448/13140 (epoch 21.571) train_loss=97.64694977 time/batch=0.05s
9449/13140 (epoch 21.573) train_loss=291.23019409 time/batch=0.10s
9450/13140 (epoch 21.575) train_loss=168.24737549 time/batch=0.08s
9451/13140 (epoch 21.578) train_loss=313.47619629 time/batch=0.09s
9452/13140 (epoch 21.580) train_loss=263.60504150 time/batch=0.07s
9453/13140 (epoch 21.582) train_loss=319.93121338 time/batch=0.11s
9454/13140 (epoch 21.584) train_loss=176.10119629 time/batch=0.07s
9455/13140 (epoch 21.587) train_loss=274.75408936 time/batch=0.09s
9456/13140 (epoch 21.589) train_loss=247.20779419 time/batch=0.12s
9457/13140 (epoch 21.591) train_loss=194.87823486 time/batch=0.08s
9458/13140 (epoch 21.594) train_loss=222.02920532 time/batch=0.09s
