vocabulary size: 5958
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
38462/43800 (epoch 87.813) train_loss=153.46650696 time/batch=0.11s
38463/43800 (epoch 87.815) train_loss=16.24829865 time/batch=0.06s
38464/43800 (epoch 87.817) train_loss=184.86129761 time/batch=0.08s
38465/43800 (epoch 87.820) train_loss=167.08880615 time/batch=0.09s
38466/43800 (epoch 87.822) train_loss=146.67984009 time/batch=0.06s
38467/43800 (epoch 87.824) train_loss=111.99671936 time/batch=0.06s
38468/43800 (epoch 87.826) train_loss=204.30368042 time/batch=0.11s
38469/43800 (epoch 87.829) train_loss=124.33256531 time/batch=0.07s
38470/43800 (epoch 87.831) train_loss=81.64844513 time/batch=0.05s
38471/43800 (epoch 87.833) train_loss=97.33367920 time/batch=0.06s
38472/43800 (epoch 87.836) train_loss=137.80856323 time/batch=0.09s
38473/43800 (epoch 87.838) train_loss=159.56243896 time/batch=0.08s
38474/43800 (epoch 87.840) train_loss=73.59239960 time/batch=0.05s
38475/43800 (epoch 87.842) train_loss=148.20587158 time/batch=0.08s
38476/43800 (epoch 87.845) train_loss=88.47673798 time/batch=0.05s
38477/43800 (epoch 87.847) train_loss=9.67398548 time/batch=0.02s
38478/43800 (epoch 87.849) train_loss=137.08531189 time/batch=0.06s
38479/43800 (epoch 87.852) train_loss=86.43119812 time/batch=0.06s
38480/43800 (epoch 87.854) train_loss=114.43923187 time/batch=0.06s
38481/43800 (epoch 87.856) train_loss=126.79607391 time/batch=0.09s
38482/43800 (epoch 87.858) train_loss=172.10781860 time/batch=0.08s
38483/43800 (epoch 87.861) train_loss=148.47152710 time/batch=0.08s
38484/43800 (epoch 87.863) train_loss=160.99349976 time/batch=0.08s
38485/43800 (epoch 87.865) train_loss=118.48683167 time/batch=0.08s
38486/43800 (epoch 87.868) train_loss=134.21162415 time/batch=0.07s
38487/43800 (epoch 87.870) train_loss=214.01977539 time/batch=0.11s
38488/43800 (epoch 87.872) train_loss=160.84477234 time/batch=0.09s
38489/43800 (epoch 87.874) train_loss=170.24150085 time/batch=0.11s
38490/43800 (epoch 87.877) train_loss=90.18260956 time/batch=0.06s
38491/43800 (epoch 87.879) train_loss=92.09778595 time/batch=0.05s
38492/43800 (epoch 87.881) train_loss=128.16761780 time/batch=0.07s
38493/43800 (epoch 87.884) train_loss=104.16294098 time/batch=0.05s
38494/43800 (epoch 87.886) train_loss=146.65716553 time/batch=0.07s
38495/43800 (epoch 87.888) train_loss=114.67860413 time/batch=0.07s
38496/43800 (epoch 87.890) train_loss=101.52062988 time/batch=0.06s
38497/43800 (epoch 87.893) train_loss=111.91078186 time/batch=0.07s
38498/43800 (epoch 87.895) train_loss=101.94248962 time/batch=0.05s
38499/43800 (epoch 87.897) train_loss=70.53523254 time/batch=0.06s
Validating
    loss:	477.873843

38500/43800 (epoch 87.900) train_loss=126.82672882 time/batch=2.38s
38501/43800 (epoch 87.902) train_loss=149.92352295 time/batch=0.09s
38502/43800 (epoch 87.904) train_loss=148.28851318 time/batch=0.09s
38503/43800 (epoch 87.906) train_loss=211.99589539 time/batch=0.09s
38504/43800 (epoch 87.909) train_loss=121.25621033 time/batch=0.08s
38505/43800 (epoch 87.911) train_loss=145.97456360 time/batch=0.10s
38506/43800 (epoch 87.913) train_loss=123.72579193 time/batch=0.06s
38507/43800 (epoch 87.916) train_loss=111.69187927 time/batch=0.06s
38508/43800 (epoch 87.918) train_loss=111.19164276 time/batch=0.06s
38509/43800 (epoch 87.920) train_loss=108.48022461 time/batch=0.06s
38510/43800 (epoch 87.922) train_loss=8.99237251 time/batch=0.02s
38511/43800 (epoch 87.925) train_loss=163.37628174 time/batch=0.07s
38512/43800 (epoch 87.927) train_loss=132.32791138 time/batch=0.06s
38513/43800 (epoch 87.929) train_loss=7.79957294 time/batch=0.01s
38514/43800 (epoch 87.932) train_loss=29.76326942 time/batch=0.05s
38515/43800 (epoch 87.934) train_loss=129.57162476 time/batch=0.07s
38516/43800 (epoch 87.936) train_loss=123.51531219 time/batch=0.06s
38517/43800 (epoch 87.938) train_loss=102.36796570 time/batch=0.07s
38518/43800 (epoch 87.941) train_loss=5.80888128 time/batch=0.02s
38519/43800 (epoch 87.943) train_loss=5.16427326 time/batch=0.01s
38520/43800 (epoch 87.945) train_loss=4.87976742 time/batch=0.01s
38521/43800 (epoch 87.947) train_loss=4.93984413 time/batch=0.01s
38522/43800 (epoch 87.950) train_loss=3.45814133 time/batch=0.01s
38523/43800 (epoch 87.952) train_loss=3.38282108 time/batch=0.01s
38524/43800 (epoch 87.954) train_loss=5.13685560 time/batch=0.00s
38525/43800 (epoch 87.957) train_loss=4.11142445 time/batch=0.01s
38526/43800 (epoch 87.959) train_loss=3.65769029 time/batch=0.01s
38527/43800 (epoch 87.961) train_loss=5.78452682 time/batch=0.01s
38528/43800 (epoch 87.963) train_loss=4.69411516 time/batch=0.01s
38529/43800 (epoch 87.966) train_loss=3.94863319 time/batch=0.01s
38530/43800 (epoch 87.968) train_loss=5.01733685 time/batch=0.01s
38531/43800 (epoch 87.970) train_loss=4.18305588 time/batch=0.00s
38532/43800 (epoch 87.973) train_loss=4.29125738 time/batch=0.01s
38533/43800 (epoch 87.975) train_loss=5.07801771 time/batch=0.01s
38534/43800 (epoch 87.977) train_loss=3.57584524 time/batch=0.01s
38535/43800 (epoch 87.979) train_loss=4.18454170 time/batch=0.01s
38536/43800 (epoch 87.982) train_loss=3.60487556 time/batch=0.00s
38537/43800 (epoch 87.984) train_loss=3.47973537 time/batch=0.01s
38538/43800 (epoch 87.986) train_loss=4.26696014 time/batch=0.01s
38539/43800 (epoch 87.989) train_loss=4.05152798 time/batch=0.01s
38540/43800 (epoch 87.991) train_loss=3.66841793 time/batch=0.01s
38541/43800 (epoch 87.993) train_loss=3.98299479 time/batch=0.01s
38542/43800 (epoch 87.995) train_loss=4.29328442 time/batch=0.00s
38543/43800 (epoch 87.998) train_loss=5.36487818 time/batch=0.02s
38544/43800 (epoch 88.000) train_loss=4.74825907 time/batch=0.01s
setting learning rate to 0.0003898
38545/43800 (epoch 88.002) train_loss=566.63140869 time/batch=0.23s
38546/43800 (epoch 88.005) train_loss=177.39086914 time/batch=0.11s
38547/43800 (epoch 88.007) train_loss=645.76269531 time/batch=0.26s
38548/43800 (epoch 88.009) train_loss=688.65246582 time/batch=0.26s
38549/43800 (epoch 88.011) train_loss=3387.63696289 time/batch=2.03s
38550/43800 (epoch 88.014) train_loss=2339.66601562 time/batch=0.83s
38551/43800 (epoch 88.016) train_loss=496.91848755 time/batch=0.25s
38552/43800 (epoch 88.018) train_loss=110.21289062 time/batch=0.07s
38553/43800 (epoch 88.021) train_loss=1114.75292969 time/batch=0.38s
38554/43800 (epoch 88.023) train_loss=904.44543457 time/batch=0.42s
38555/43800 (epoch 88.025) train_loss=98.04695129 time/batch=0.05s
38556/43800 (epoch 88.027) train_loss=325.66503906 time/batch=0.18s
38557/43800 (epoch 88.030) train_loss=1035.18774414 time/batch=0.46s
38558/43800 (epoch 88.032) train_loss=115.46492004 time/batch=0.09s
38559/43800 (epoch 88.034) train_loss=526.73760986 time/batch=0.30s
38560/43800 (epoch 88.037) train_loss=1024.99194336 time/batch=0.37s
38561/43800 (epoch 88.039) train_loss=1082.10888672 time/batch=0.43s
38562/43800 (epoch 88.041) train_loss=1492.10864258 time/batch=0.64s
38563/43800 (epoch 88.043) train_loss=315.14892578 time/batch=0.19s
38564/43800 (epoch 88.046) train_loss=1153.45288086 time/batch=0.59s
38565/43800 (epoch 88.048) train_loss=1046.43261719 time/batch=0.57s
38566/43800 (epoch 88.050) train_loss=94.10685730 time/batch=0.07s
38567/43800 (epoch 88.053) train_loss=622.21777344 time/batch=0.32s
38568/43800 (epoch 88.055) train_loss=197.71917725 time/batch=0.16s
38569/43800 (epoch 88.057) train_loss=1193.46289062 time/batch=2.23s
38570/43800 (epoch 88.059) train_loss=87.38452911 time/batch=0.15s
38571/43800 (epoch 88.062) train_loss=713.51245117 time/batch=0.34s
38572/43800 (epoch 88.064) train_loss=1356.77636719 time/batch=0.56s
38573/43800 (epoch 88.066) train_loss=433.06259155 time/batch=0.21s
38574/43800 (epoch 88.068) train_loss=506.20965576 time/batch=0.24s
38575/43800 (epoch 88.071) train_loss=617.67834473 time/batch=0.30s
38576/43800 (epoch 88.073) train_loss=120.03179932 time/batch=0.08s
38577/43800 (epoch 88.075) train_loss=128.68438721 time/batch=0.08s
38578/43800 (epoch 88.078) train_loss=229.35633850 time/batch=0.12s
38579/43800 (epoch 88.080) train_loss=2990.06396484 time/batch=1.53s
38580/43800 (epoch 88.082) train_loss=94.90403748 time/batch=0.13s
38581/43800 (epoch 88.084) train_loss=788.65264893 time/batch=0.23s
38582/43800 (epoch 88.087) train_loss=1123.34545898 time/batch=0.46s
38583/43800 (epoch 88.089) train_loss=573.95019531 time/batch=0.33s
38584/43800 (epoch 88.091) train_loss=686.26507568 time/batch=0.33s
38585/43800 (epoch 88.094) train_loss=831.43518066 time/batch=0.38s
38586/43800 (epoch 88.096) train_loss=632.05712891 time/batch=0.29s
38587/43800 (epoch 88.098) train_loss=731.10791016 time/batch=0.33s
38588/43800 (epoch 88.100) train_loss=308.71578979 time/batch=0.15s
38589/43800 (epoch 88.103) train_loss=176.69926453 time/batch=0.13s
38590/43800 (epoch 88.105) train_loss=1314.07946777 time/batch=0.45s
38591/43800 (epoch 88.107) train_loss=853.56982422 time/batch=0.39s
38592/43800 (epoch 88.110) train_loss=1891.09423828 time/batch=0.79s
38593/43800 (epoch 88.112) train_loss=157.17306519 time/batch=0.11s
38594/43800 (epoch 88.114) train_loss=227.03143311 time/batch=0.11s
38595/43800 (epoch 88.116) train_loss=98.75469208 time/batch=0.06s
38596/43800 (epoch 88.119) train_loss=2223.08837891 time/batch=1.74s
38597/43800 (epoch 88.121) train_loss=226.69773865 time/batch=0.20s
38598/43800 (epoch 88.123) train_loss=238.56420898 time/batch=0.13s
38599/43800 (epoch 88.126) train_loss=1819.68493652 time/batch=0.80s
Validating
    loss:	503.425832

38600/43800 (epoch 88.128) train_loss=383.29614258 time/batch=2.55s
38601/43800 (epoch 88.130) train_loss=144.40502930 time/batch=0.07s
38602/43800 (epoch 88.132) train_loss=360.22030640 time/batch=0.17s
38603/43800 (epoch 88.135) train_loss=287.67187500 time/batch=0.15s
38604/43800 (epoch 88.137) train_loss=136.11254883 time/batch=0.08s
38605/43800 (epoch 88.139) train_loss=364.13519287 time/batch=0.17s
38606/43800 (epoch 88.142) train_loss=273.70336914 time/batch=0.20s
38607/43800 (epoch 88.144) train_loss=123.18250275 time/batch=0.07s
38608/43800 (epoch 88.146) train_loss=247.77227783 time/batch=0.12s
38609/43800 (epoch 88.148) train_loss=82.99415588 time/batch=0.06s
38610/43800 (epoch 88.151) train_loss=81.66661072 time/batch=0.04s
38611/43800 (epoch 88.153) train_loss=83.78188324 time/batch=0.04s
38612/43800 (epoch 88.155) train_loss=1239.62463379 time/batch=1.75s
38613/43800 (epoch 88.158) train_loss=565.35449219 time/batch=0.31s
38614/43800 (epoch 88.160) train_loss=262.92553711 time/batch=0.14s
38615/43800 (epoch 88.162) train_loss=763.40338135 time/batch=0.28s
38616/43800 (epoch 88.164) train_loss=94.81198120 time/batch=0.06s
38617/43800 (epoch 88.167) train_loss=152.37596130 time/batch=0.06s
38618/43800 (epoch 88.169) train_loss=89.30991364 time/batch=0.07s
38619/43800 (epoch 88.171) train_loss=249.35456848 time/batch=0.13s
38620/43800 (epoch 88.174) train_loss=203.67179871 time/batch=0.10s
38621/43800 (epoch 88.176) train_loss=503.33465576 time/batch=0.26s
38622/43800 (epoch 88.178) train_loss=302.95574951 time/batch=0.14s
38623/43800 (epoch 88.180) train_loss=213.68058777 time/batch=0.12s
38624/43800 (epoch 88.183) train_loss=191.23234558 time/batch=0.10s
38625/43800 (epoch 88.185) train_loss=321.48443604 time/batch=0.18s
38626/43800 (epoch 88.187) train_loss=144.04080200 time/batch=0.10s
38627/43800 (epoch 88.189) train_loss=71.95617676 time/batch=0.05s
38628/43800 (epoch 88.192) train_loss=174.95677185 time/batch=0.10s
38629/43800 (epoch 88.194) train_loss=115.26032257 time/batch=0.07s
38630/43800 (epoch 88.196) train_loss=861.12365723 time/batch=0.33s
38631/43800 (epoch 88.199) train_loss=259.87179565 time/batch=0.15s
38632/43800 (epoch 88.201) train_loss=366.98211670 time/batch=0.20s
38633/43800 (epoch 88.203) train_loss=512.34985352 time/batch=0.29s
38634/43800 (epoch 88.205) train_loss=315.24822998 time/batch=0.18s
38635/43800 (epoch 88.208) train_loss=284.83001709 time/batch=0.16s
38636/43800 (epoch 88.210) train_loss=290.87844849 time/batch=0.18s
38637/43800 (epoch 88.212) train_loss=176.89651489 time/batch=0.12s
38638/43800 (epoch 88.215) train_loss=145.71774292 time/batch=0.07s
38639/43800 (epoch 88.217) train_loss=537.41412354 time/batch=0.24s
38640/43800 (epoch 88.219) train_loss=162.95761108 time/batch=0.11s
38641/43800 (epoch 88.221) train_loss=170.43417358 time/batch=0.09s
38642/43800 (epoch 88.224) train_loss=573.95080566 time/batch=0.25s
38643/43800 (epoch 88.226) train_loss=224.85722351 time/batch=0.14s
38644/43800 (epoch 88.228) train_loss=170.79283142 time/batch=0.08s
38645/43800 (epoch 88.231) train_loss=878.89941406 time/batch=0.35s
38646/43800 (epoch 88.233) train_loss=189.23483276 time/batch=0.13s
38647/43800 (epoch 88.235) train_loss=562.00799561 time/batch=0.34s
38648/43800 (epoch 88.237) train_loss=148.93077087 time/batch=0.10s
38649/43800 (epoch 88.240) train_loss=488.40847778 time/batch=0.22s
38650/43800 (epoch 88.242) train_loss=233.27359009 time/batch=0.18s
38651/43800 (epoch 88.244) train_loss=996.53363037 time/batch=0.47s
38652/43800 (epoch 88.247) train_loss=626.43420410 time/batch=0.29s
38653/43800 (epoch 88.249) train_loss=200.54040527 time/batch=0.10s
38654/43800 (epoch 88.251) train_loss=137.81413269 time/batch=0.08s
38655/43800 (epoch 88.253) train_loss=462.86163330 time/batch=0.20s
38656/43800 (epoch 88.256) train_loss=108.46180725 time/batch=0.05s
38657/43800 (epoch 88.258) train_loss=188.04022217 time/batch=0.09s
38658/43800 (epoch 88.260) train_loss=152.02389526 time/batch=0.11s
38659/43800 (epoch 88.263) train_loss=230.82336426 time/batch=0.13s
38660/43800 (epoch 88.265) train_loss=214.80236816 time/batch=0.11s
38661/43800 (epoch 88.267) train_loss=219.38200378 time/batch=0.11s
38662/43800 (epoch 88.269) train_loss=250.42396545 time/batch=0.12s
38663/43800 (epoch 88.272) train_loss=172.95245361 time/batch=0.11s
38664/43800 (epoch 88.274) train_loss=382.12860107 time/batch=0.18s
38665/43800 (epoch 88.276) train_loss=113.34777069 time/batch=0.08s
38666/43800 (epoch 88.279) train_loss=86.36576843 time/batch=0.04s
38667/43800 (epoch 88.281) train_loss=117.78150940 time/batch=0.06s
38668/43800 (epoch 88.283) train_loss=595.56848145 time/batch=0.24s
38669/43800 (epoch 88.285) train_loss=116.27021790 time/batch=0.08s
38670/43800 (epoch 88.288) train_loss=132.59942627 time/batch=0.08s
38671/43800 (epoch 88.290) train_loss=98.09111023 time/batch=0.05s
38672/43800 (epoch 88.292) train_loss=20.95069313 time/batch=0.04s
38673/43800 (epoch 88.295) train_loss=409.78265381 time/batch=0.20s
38674/43800 (epoch 88.297) train_loss=309.99707031 time/batch=0.16s
38675/43800 (epoch 88.299) train_loss=304.06130981 time/batch=0.16s
38676/43800 (epoch 88.301) train_loss=120.43154907 time/batch=0.06s
38677/43800 (epoch 88.304) train_loss=150.42919922 time/batch=0.06s
38678/43800 (epoch 88.306) train_loss=178.38262939 time/batch=0.12s
38679/43800 (epoch 88.308) train_loss=98.97539520 time/batch=0.06s
38680/43800 (epoch 88.311) train_loss=247.07109070 time/batch=0.12s
38681/43800 (epoch 88.313) train_loss=74.45478058 time/batch=0.06s
38682/43800 (epoch 88.315) train_loss=427.46221924 time/batch=0.18s
38683/43800 (epoch 88.317) train_loss=134.03012085 time/batch=0.08s
38684/43800 (epoch 88.320) train_loss=238.21124268 time/batch=0.12s
38685/43800 (epoch 88.322) train_loss=143.10047913 time/batch=0.09s
38686/43800 (epoch 88.324) train_loss=81.34810638 time/batch=0.05s
38687/43800 (epoch 88.326) train_loss=147.10917664 time/batch=0.11s
38688/43800 (epoch 88.329) train_loss=258.62731934 time/batch=0.14s
38689/43800 (epoch 88.331) train_loss=165.23541260 time/batch=0.11s
38690/43800 (epoch 88.333) train_loss=182.01730347 time/batch=0.12s
38691/43800 (epoch 88.336) train_loss=389.87094116 time/batch=0.17s
38692/43800 (epoch 88.338) train_loss=153.14686584 time/batch=0.08s
38693/43800 (epoch 88.340) train_loss=139.61090088 time/batch=0.10s
38694/43800 (epoch 88.342) train_loss=283.84558105 time/batch=0.16s
38695/43800 (epoch 88.345) train_loss=77.55519867 time/batch=0.06s
38696/43800 (epoch 88.347) train_loss=310.63952637 time/batch=0.15s
38697/43800 (epoch 88.349) train_loss=117.21609497 time/batch=0.05s
38698/43800 (epoch 88.352) train_loss=154.74829102 time/batch=0.09s
38699/43800 (epoch 88.354) train_loss=214.67900085 time/batch=0.13s
Validating
    loss:	476.624583

38700/43800 (epoch 88.356) train_loss=266.20037842 time/batch=2.70s
38701/43800 (epoch 88.358) train_loss=98.40254211 time/batch=0.07s
38702/43800 (epoch 88.361) train_loss=179.03591919 time/batch=0.09s
38703/43800 (epoch 88.363) train_loss=152.24287415 time/batch=0.08s
38704/43800 (epoch 88.365) train_loss=81.88569641 time/batch=0.05s
38705/43800 (epoch 88.368) train_loss=118.66711426 time/batch=0.06s
38706/43800 (epoch 88.370) train_loss=633.54956055 time/batch=0.24s
38707/43800 (epoch 88.372) train_loss=354.65792847 time/batch=0.16s
38708/43800 (epoch 88.374) train_loss=772.81207275 time/batch=0.25s
38709/43800 (epoch 88.377) train_loss=213.74108887 time/batch=0.14s
38710/43800 (epoch 88.379) train_loss=157.27853394 time/batch=0.09s
38711/43800 (epoch 88.381) train_loss=244.54081726 time/batch=0.09s
38712/43800 (epoch 88.384) train_loss=96.84711456 time/batch=0.07s
38713/43800 (epoch 88.386) train_loss=139.70065308 time/batch=0.08s
38714/43800 (epoch 88.388) train_loss=178.27793884 time/batch=0.12s
38715/43800 (epoch 88.390) train_loss=168.90634155 time/batch=0.09s
38716/43800 (epoch 88.393) train_loss=158.58522034 time/batch=0.10s
38717/43800 (epoch 88.395) train_loss=86.63450623 time/batch=0.07s
38718/43800 (epoch 88.397) train_loss=238.95669556 time/batch=0.13s
38719/43800 (epoch 88.400) train_loss=127.70935059 time/batch=0.08s
38720/43800 (epoch 88.402) train_loss=112.77914429 time/batch=0.07s
38721/43800 (epoch 88.404) train_loss=302.16827393 time/batch=0.17s
38722/43800 (epoch 88.406) train_loss=130.97885132 time/batch=0.08s
38723/43800 (epoch 88.409) train_loss=188.51185608 time/batch=0.08s
38724/43800 (epoch 88.411) train_loss=450.31378174 time/batch=0.24s
38725/43800 (epoch 88.413) train_loss=79.97623444 time/batch=0.06s
38726/43800 (epoch 88.416) train_loss=198.37287903 time/batch=0.09s
38727/43800 (epoch 88.418) train_loss=119.26841736 time/batch=0.07s
38728/43800 (epoch 88.420) train_loss=218.49316406 time/batch=0.12s
38729/43800 (epoch 88.422) train_loss=285.97955322 time/batch=0.15s
38730/43800 (epoch 88.425) train_loss=165.11764526 time/batch=0.09s
38731/43800 (epoch 88.427) train_loss=124.06330872 time/batch=0.07s
38732/43800 (epoch 88.429) train_loss=133.46020508 time/batch=0.09s
38733/43800 (epoch 88.432) train_loss=261.19906616 time/batch=0.13s
38734/43800 (epoch 88.434) train_loss=110.26151276 time/batch=0.07s
38735/43800 (epoch 88.436) train_loss=223.36157227 time/batch=0.10s
38736/43800 (epoch 88.438) train_loss=166.26820374 time/batch=0.11s
38737/43800 (epoch 88.441) train_loss=142.54306030 time/batch=0.08s
38738/43800 (epoch 88.443) train_loss=89.43720245 time/batch=0.06s
38739/43800 (epoch 88.445) train_loss=261.38574219 time/batch=0.13s
38740/43800 (epoch 88.447) train_loss=128.76057434 time/batch=0.08s
38741/43800 (epoch 88.450) train_loss=255.85659790 time/batch=0.15s
38742/43800 (epoch 88.452) train_loss=91.31134796 time/batch=0.05s
38743/43800 (epoch 88.454) train_loss=194.24578857 time/batch=0.09s
38744/43800 (epoch 88.457) train_loss=234.26461792 time/batch=0.11s
38745/43800 (epoch 88.459) train_loss=148.05885315 time/batch=0.08s
38746/43800 (epoch 88.461) train_loss=133.89392090 time/batch=0.07s
38747/43800 (epoch 88.463) train_loss=149.08294678 time/batch=0.07s
38748/43800 (epoch 88.466) train_loss=158.91215515 time/batch=0.12s
38749/43800 (epoch 88.468) train_loss=143.09866333 time/batch=0.08s
38750/43800 (epoch 88.470) train_loss=149.66954041 time/batch=0.09s
38751/43800 (epoch 88.473) train_loss=108.55841064 time/batch=0.08s
38752/43800 (epoch 88.475) train_loss=188.25094604 time/batch=0.10s
38753/43800 (epoch 88.477) train_loss=277.22811890 time/batch=0.15s
38754/43800 (epoch 88.479) train_loss=279.52770996 time/batch=0.15s
38755/43800 (epoch 88.482) train_loss=100.79620361 time/batch=0.06s
38756/43800 (epoch 88.484) train_loss=138.88229370 time/batch=0.06s
38757/43800 (epoch 88.486) train_loss=98.01817322 time/batch=0.06s
38758/43800 (epoch 88.489) train_loss=97.74068451 time/batch=0.06s
38759/43800 (epoch 88.491) train_loss=95.81190491 time/batch=0.05s
38760/43800 (epoch 88.493) train_loss=167.04924011 time/batch=0.09s
38761/43800 (epoch 88.495) train_loss=167.25503540 time/batch=0.08s
38762/43800 (epoch 88.498) train_loss=245.26301575 time/batch=0.13s
38763/43800 (epoch 88.500) train_loss=146.41780090 time/batch=0.09s
38764/43800 (epoch 88.502) train_loss=93.39478302 time/batch=0.06s
38765/43800 (epoch 88.505) train_loss=85.59214783 time/batch=0.05s
38766/43800 (epoch 88.507) train_loss=123.70863342 time/batch=0.05s
38767/43800 (epoch 88.509) train_loss=90.23197937 time/batch=0.06s
38768/43800 (epoch 88.511) train_loss=169.38746643 time/batch=0.09s
38769/43800 (epoch 88.514) train_loss=197.32608032 time/batch=0.09s
38770/43800 (epoch 88.516) train_loss=191.51226807 time/batch=0.12s
38771/43800 (epoch 88.518) train_loss=209.65338135 time/batch=0.10s
38772/43800 (epoch 88.521) train_loss=129.06005859 time/batch=0.06s
38773/43800 (epoch 88.523) train_loss=91.26963806 time/batch=0.06s
38774/43800 (epoch 88.525) train_loss=125.90865326 time/batch=0.08s
38775/43800 (epoch 88.527) train_loss=153.65243530 time/batch=0.09s
38776/43800 (epoch 88.530) train_loss=203.52915955 time/batch=0.12s
38777/43800 (epoch 88.532) train_loss=103.08377075 time/batch=0.07s
38778/43800 (epoch 88.534) train_loss=129.09329224 time/batch=0.06s
38779/43800 (epoch 88.537) train_loss=241.39050293 time/batch=0.12s
38780/43800 (epoch 88.539) train_loss=186.25405884 time/batch=0.11s
38781/43800 (epoch 88.541) train_loss=9.02162933 time/batch=0.02s
38782/43800 (epoch 88.543) train_loss=171.14654541 time/batch=0.10s
38783/43800 (epoch 88.546) train_loss=85.62274170 time/batch=0.06s
38784/43800 (epoch 88.548) train_loss=142.09304810 time/batch=0.07s
38785/43800 (epoch 88.550) train_loss=78.40258789 time/batch=0.05s
38786/43800 (epoch 88.553) train_loss=88.16508484 time/batch=0.05s
38787/43800 (epoch 88.555) train_loss=111.81039429 time/batch=0.07s
38788/43800 (epoch 88.557) train_loss=142.59637451 time/batch=0.07s
38789/43800 (epoch 88.559) train_loss=124.74759674 time/batch=0.09s
38790/43800 (epoch 88.562) train_loss=144.75076294 time/batch=0.11s
38791/43800 (epoch 88.564) train_loss=102.23352051 time/batch=0.06s
38792/43800 (epoch 88.566) train_loss=181.25820923 time/batch=0.11s
38793/43800 (epoch 88.568) train_loss=111.32772827 time/batch=0.08s
38794/43800 (epoch 88.571) train_loss=124.83345795 time/batch=0.07s
38795/43800 (epoch 88.573) train_loss=151.92449951 time/batch=0.08s
38796/43800 (epoch 88.575) train_loss=163.84613037 time/batch=0.11s
38797/43800 (epoch 88.578) train_loss=166.77343750 time/batch=0.12s
38798/43800 (epoch 88.580) train_loss=169.26110840 time/batch=0.09s
38799/43800 (epoch 88.582) train_loss=155.16275024 time/batch=0.09s
Validating
    loss:	465.934809

38800/43800 (epoch 88.584) train_loss=115.37547302 time/batch=2.28s
38801/43800 (epoch 88.587) train_loss=115.56784058 time/batch=0.06s
38802/43800 (epoch 88.589) train_loss=161.39971924 time/batch=0.11s
38803/43800 (epoch 88.591) train_loss=165.28884888 time/batch=0.09s
38804/43800 (epoch 88.594) train_loss=107.75837708 time/batch=0.07s
38805/43800 (epoch 88.596) train_loss=136.23979187 time/batch=0.09s
38806/43800 (epoch 88.598) train_loss=189.08999634 time/batch=0.10s
38807/43800 (epoch 88.600) train_loss=130.91677856 time/batch=0.07s
38808/43800 (epoch 88.603) train_loss=219.78369141 time/batch=0.13s
38809/43800 (epoch 88.605) train_loss=219.02291870 time/batch=0.12s
38810/43800 (epoch 88.607) train_loss=181.54795837 time/batch=0.09s
38811/43800 (epoch 88.610) train_loss=171.66456604 time/batch=0.08s
38812/43800 (epoch 88.612) train_loss=191.29489136 time/batch=0.10s
38813/43800 (epoch 88.614) train_loss=160.41879272 time/batch=0.09s
38814/43800 (epoch 88.616) train_loss=129.97250366 time/batch=0.07s
38815/43800 (epoch 88.619) train_loss=110.53875732 time/batch=0.06s
38816/43800 (epoch 88.621) train_loss=155.91949463 time/batch=0.07s
38817/43800 (epoch 88.623) train_loss=133.44247437 time/batch=0.08s
38818/43800 (epoch 88.626) train_loss=154.53176880 time/batch=0.07s
38819/43800 (epoch 88.628) train_loss=179.29881287 time/batch=0.12s
38820/43800 (epoch 88.630) train_loss=157.97509766 time/batch=0.08s
38821/43800 (epoch 88.632) train_loss=72.69895935 time/batch=0.06s
38822/43800 (epoch 88.635) train_loss=208.35864258 time/batch=0.07s
38823/43800 (epoch 88.637) train_loss=142.93978882 time/batch=0.08s
38824/43800 (epoch 88.639) train_loss=112.92159271 time/batch=0.08s
38825/43800 (epoch 88.642) train_loss=141.14166260 time/batch=0.07s
38826/43800 (epoch 88.644) train_loss=150.79339600 time/batch=0.09s
38827/43800 (epoch 88.646) train_loss=140.74906921 time/batch=0.11s
38828/43800 (epoch 88.648) train_loss=138.38739014 time/batch=0.07s
38829/43800 (epoch 88.651) train_loss=240.63816833 time/batch=0.12s
38830/43800 (epoch 88.653) train_loss=99.23480225 time/batch=0.05s
38831/43800 (epoch 88.655) train_loss=170.53634644 time/batch=0.10s
38832/43800 (epoch 88.658) train_loss=8.60579777 time/batch=0.03s
38833/43800 (epoch 88.660) train_loss=104.65672302 time/batch=0.06s
38834/43800 (epoch 88.662) train_loss=88.03921509 time/batch=0.06s
38835/43800 (epoch 88.664) train_loss=116.16903687 time/batch=0.07s
38836/43800 (epoch 88.667) train_loss=213.30718994 time/batch=0.08s
38837/43800 (epoch 88.669) train_loss=161.23306274 time/batch=0.08s
38838/43800 (epoch 88.671) train_loss=159.11392212 time/batch=0.10s
38839/43800 (epoch 88.674) train_loss=207.30404663 time/batch=0.10s
38840/43800 (epoch 88.676) train_loss=170.47796631 time/batch=0.10s
38841/43800 (epoch 88.678) train_loss=105.96117401 time/batch=0.08s
38842/43800 (epoch 88.680) train_loss=164.24157715 time/batch=0.09s
38843/43800 (epoch 88.683) train_loss=119.30299377 time/batch=0.06s
38844/43800 (epoch 88.685) train_loss=131.60595703 time/batch=0.08s
38845/43800 (epoch 88.687) train_loss=185.83566284 time/batch=0.09s
38846/43800 (epoch 88.689) train_loss=261.48803711 time/batch=0.12s
